SOrg|SaTy|Sales_Doc|Sold_to|Name_1|Ship_to|Name_11|CustLoy|FocCust|Territory|On|Typ|Material|Item_Description|Order_Qty|Corrqty|ConfirmQty|SU|BO_value|Crcy|InitReqDt|promised|MatAvDt|DlvDate|DS|DB|BOstatus|BO|BOstat_changed|GM|unc|Description|Shp_Cond|Route|Reqdlvdt|key_material
8650|OR|574684242|18805058|SOCIEDAD SERVICIOS INGENIERIA Y|30144960|MPM/ BODEGA SPENCE Y CENTINELA|nan|X|TCL2600010|2025-03-25|X0|2251363|Batería B 22-255 Li-ion|9.0|9.0|9.0|PC|3.589.920|CLP|2025-03-26|2025-04-17|2025-03-26|2025-04-17|A|nan|Unproc|X||A|nan|NURON|S0|ZCL324|2025-03-26|8650/2251363
8650|OR|574684242|18805058|SOCIEDAD SERVICIOS INGENIERIA Y|30144960|MPM/ BODEGA SPENCE Y CENTINELA|nan|X|TCL2600010|2025-03-25|X0|2333283|Cargador de batería C 6-22 220V caja|3.0|3.0|3.0|PC|760.080|CLP|2025-03-26|2025-04-17|2025-03-26|2025-04-17|A|nan|Unproc|X||A|nan|NURON|S0|ZCL324|2025-03-26|8650/2333283
8650|OR|574684250|15918303|EMPRESA CONSTRUCTORA GUZMAN Y|31165064|EMPRESA CONSTRUCTORA GUZMAN Y|nan|X|TCL3100016|2025-03-25|X0|2100956|Clavo de gas X-C 27 G3 MX|33600.0|33600.0|33600.0|PC|1.346.985|CLP|2025-03-26|2025-04-08|2025-04-02|2025-04-08|A|nan|Unproc|X||A|nan|DX|S0|ZCL134|2025-03-26|8650/2100956
8300|OR|574684260|27338623|MRV LXXXV INCORPORACOES LTDA|31569511|MRV LXXXV INCORPORACOES LTDA|nan|X|TBR1010603|2025-03-25|X0|2107220|Escala de medição PUA 53 CM|2.0|2.0|0.0|PC|570,76|BRL||||2025-03-25|nan|ZP|Unproc|X||nan|X|Measuring|S0|ZBRSL4|2025-03-25|8300/2107220
8650|OR|574684270|20978647|STRABAG SPA|31741240|OBRA FIDELIA WIND FARM|nan|X|TCL2700020|2025-03-25|X0|2341066|"Broca para taladro TE-C 1/2""-12"""|4.0|4.0|4.0|PC|35.228|CLP|2025-03-26|2025-04-04|2025-03-26|2025-04-04|A|nan|Unproc|X||A|nan|PTA Cordless|SL|ZCL124|2025-03-26|8650/2341066
8650|OR|574684270|20978647|STRABAG SPA|31741240|OBRA FIDELIA WIND FARM|nan|X|TCL2700020|2025-03-25|X0|2341071|"Broca para taladro TE-C 5/8""-12"""|4.0|4.0|4.0|PC|50.028|CLP|2025-03-26|2025-04-04|2025-03-26|2025-04-04|A|nan|Unproc|X||A|nan|PTA Cordless|SL|ZCL124|2025-03-26|8650/2341071
8650|OR|574684270|20978647|STRABAG SPA|31741240|OBRA FIDELIA WIND FARM|nan|X|TCL2700020|2025-03-25|X0|2206755|"Broca para taladro TE-CX 7/8""-10"""|4.0|4.0|4.0|PC|313.736|CLP|2025-03-26|2025-04-04|2025-03-26|2025-04-04|A|nan|Unproc|X||A|nan|PTA Cordless|SL|ZCL124|2025-03-26|8650/2206755
8650|OR|574684270|20978647|STRABAG SPA|31741240|OBRA FIDELIA WIND FARM|nan|X|TCL2700020|2025-03-25|X0|2206742|"Broca para taladro TE-CX 3/4""-12"""|4.0|4.0|4.0|PC|209.984|CLP|2025-03-26|2025-04-04|2025-03-26|2025-04-04|A|nan|Unproc|X||A|nan|PTA Cordless|SL|ZCL124|2025-03-26|8650/2206742
8650|OR|574684270|20978647|STRABAG SPA|31741240|OBRA FIDELIA WIND FARM|nan|X|TCL2700020|2025-03-25|X0|2184681|"Broca para taladro TE-YX 1/2""-13"""|4.0|4.0|4.0|PC|205.568|CLP|2025-03-26|2025-04-04|2025-03-26|2025-04-04|A|nan|Unproc|X||A|nan|PTA Cordless|SL|ZCL124|2025-03-26|8650/2184681
8650|OR|574684270|20978647|STRABAG SPA|31741240|OBRA FIDELIA WIND FARM|nan|X|TCL2700020|2025-03-25|X0|2184685|"Broca para taladro TE-YX 5/8""-13"""|4.0|4.0|4.0|PC|248.444|CLP|2025-03-26|2025-04-04|2025-03-26|2025-04-04|A|nan|Unproc|X||A|nan|PTA Cordless|SL|ZCL124|2025-03-26|8650/2184685
8650|OR|574684270|20978647|STRABAG SPA|31741240|OBRA FIDELIA WIND FARM|nan|X|TCL2700020|2025-03-25|X0|2165905|"Broca para taladro TE-YX 7/8""-13"""|4.0|4.0|4.0|PC|389.692|CLP|2025-03-26|2025-04-04|2025-03-26|2025-04-04|A|nan|Unproc|X||A|nan|PTA Cordless|SL|ZCL124|2025-03-26|8650/2165905
8650|OR|574684270|20978647|STRABAG SPA|31741240|OBRA FIDELIA WIND FARM|nan|X|TCL2700020|2025-03-25|X0|2165749|"Broca para taladro TE-YX 3/4""-13"""|4.0|4.0|4.0|PC|301.412|CLP|2025-03-26|2025-04-04|2025-03-26|2025-04-04|A|nan|Unproc|X||A|nan|PTA Cordless|SL|ZCL124|2025-03-26|8650/2165749
8300|OR|574684274|31735596|INFINITY CONSTRUTORA|31747988|INFINITY CONSTRUTORA|nan|nan|TBR4010105|2025-03-25|X0|209625|Ved anti-fogo juntas CP 606 310ml branco|68.0|68.0|68.0|PC|16.520,52|BRL|2025-03-27|2025-04-16|2025-03-26|2025-04-16|A|nan|Unproc|X||A|nan|Firestop|S0|ZBRSD6|2025-03-27|8300/209625
8300|OR|574684274|31735596|INFINITY CONSTRUTORA|31747988|INFINITY CONSTRUTORA|nan|nan|TBR4010105|2025-03-25|X0|2281190|Pintura ablativa CP 670 17,5kg|9.0|9.0|9.0|PC|20.105,54|BRL|2025-03-27|2025-04-16|2025-03-26|2025-04-16|A|nan|Unproc|X||A|nan|Firestop|S0|ZBRSD6|2025-03-27|8300/2281190
8650|OR|574684283|15914220|Züblin International GmbH Chile SpA|31648809|Züblin International GmbH Chile SpA|nan|X|TCL2900011|2025-03-25|X0|2240609|Sierra de sable a batería SR 6-22 maletí|2.0|2.0|2.0|PC|1.667.150|CLP|2025-03-26|2025-04-09|2025-03-26|2025-04-09|A|nan|Unproc|X||A|nan|NURON|SL|ZCL125|2025-03-26|8650/2240609
8650|OR|574684283|15914220|Züblin International GmbH Chile SpA|31648809|Züblin International GmbH Chile SpA|nan|X|TCL2900011|2025-03-25|X0|2251355|Batería B 22-110 Li-ion|4.0|4.0|4.0|PC|1.013.772|CLP|2025-03-26|2025-04-09|2025-03-26|2025-04-09|A|nan|Unproc|X||A|nan|NURON|SL|ZCL125|2025-03-26|8650/2251355
8650|OR|574684283|15914220|Züblin International GmbH Chile SpA|31648809|Züblin International GmbH Chile SpA|nan|X|TCL2900011|2025-03-25|X0|2333283|Cargador de batería C 6-22 220V caja|2.0|2.0|2.0|PC|481.040|CLP|2025-03-26|2025-04-09|2025-03-26|2025-04-09|A|nan|Unproc|X||A|nan|NURON|SL|ZCL125|2025-03-26|8650/2333283
8650|OR|574684283|15914220|Züblin International GmbH Chile SpA|31648809|Züblin International GmbH Chile SpA|nan|X|TCL2900011|2025-03-25|X0|2140379|Hoja sierra sable SPX 23 68 (10) univ|120.0|120.0|120.0|PC|2.484.960|CLP|2025-03-26|2025-04-09|2025-03-26|2025-04-09|A|nan|Unproc|X||A|nan|PTA Cordless|SL|ZCL125|2025-03-26|8650/2140379
8650|OR|574684286|19054967|SAN JOSE CONSTRUCTORA CHILE S A|29562061|SAN JOSE CONSTRUCTORA CHILE S A|nan|X|TCL3100017|2025-03-25|X6|286955|Pintura cortafuego CP 670 17,5kg|3.0|3.0|3.0|PC|2.075.960|CLP|2025-03-26|2025-05-26|2025-05-22|2025-05-26|A|nan|Unproc|X||A|nan|Firestop|S1|ZCL114|2025-03-26|8650/286955
8300|OR|574684290|21617952|STANZA INCORPORACAO E|31539687|STANZA INCORPORACAO E|nan|X|TBRAH00304|2025-03-25|X0|2149988|Prego para betão X-C 30 B3 MX|6.0|6.0|6.0|PAC|nan|BRL|2025-04-18|2025-04-18|2025-04-01|2025-04-18|A|nan|nan|nan||A|nan|DX|S0|ZBRSW5|2025-04-18|8300/2149988
3000|OR|574684296|15419746|PREACERO PELLIZZARI MEXICO|30852533|PREACERO PELLIZZARI MEXICO|nan|X|TMXS012909|2025-03-25|X6|308860|Espiga rejilla X-FCP-R 5/10|9000.0|9000.0|0.0|PC|3.338.215,99|MXN||||2025-03-26|nan|nan|Unproc|X||nan|X|DX|S1|ZMXA02|2025-03-26|3000/308860
3000|OR|574684296|15419746|PREACERO PELLIZZARI MEXICO|30852533|PREACERO PELLIZZARI MEXICO|nan|X|TMXS012909|2025-03-25|X6|308856|Anillo de junta X-FCP|9000.0|9000.0|0.0|PC|794.619,52|MXN||||2025-03-26|nan|nan|Unproc|X||nan|X|DX|S1|ZMXA02|2025-03-26|3000/308856
3000|OR|574684296|15419746|PREACERO PELLIZZARI MEXICO|30852533|PREACERO PELLIZZARI MEXICO|nan|X|TMXS012909|2025-03-25|X5|2122460|Perno roscado X-ST-GR M8/10 P8|9000.0|9000.0|0.0|PC|1.957.194,49|MXN||||2025-03-26|nan|nan|Unproc|X||nan|X|DX|S1|ZMXA02|2025-03-26|3000/2122460
8300|OR|574684303|18632697|MINERACAO CARAIBA S A|18632697|MINERACAO CARAIBA S A|nan|X|TBR3040104|2025-03-25|X6|2283206|Matriz de cravação NCR 6T D CU 25|1.0|1.0|1.0|PC|677,95|BRL|2025-03-26|2025-06-04|2025-05-28|2025-06-04|A|nan|Unproc|X||A|nan|PTA Cordless|ST|ZBR888|2025-03-26|8300/2283206
8750|ZEDI|574684324|15907824|SIDERCA  S.A.I.C.|18436818|SIDERCA  S.A.I.C.|nan|X|TAR0110504|2025-03-25|X0|2388396|Cargador de batería C 4-22 220V caja|1.0|1.0|0.0|PC|151,69|USD||||2025-03-26|nan|ZP|Unproc|X||nan|X|NURON|S0|ZAR003|2025-03-26|8750/2388396
8750|ZEDI|574684324|15907824|SIDERCA  S.A.I.C.|18436818|SIDERCA  S.A.I.C.|nan|X|TAR0110504|2025-03-25|X0|2251351|Batería B 22-85 Li-ion|1.0|1.0|0.0|PC|211,45|USD||||2025-03-26|nan|ZP|Unproc|X||nan|X|NURON|S0|ZAR003|2025-03-26|8750/2251351
8750|ZEDI|574684324|15907824|SIDERCA  S.A.I.C.|18436818|SIDERCA  S.A.I.C.|nan|X|TAR0110504|2025-03-25|X0|2251359|Batería B 22-170 Li-ion|1.0|1.0|0.0|PC|395,33|USD||||2025-03-26|nan|ZP|Unproc|X||nan|X|NURON|S0|ZAR003|2025-03-26|8750/2251359
3000|OR|574684331|29501067|MERCANTIL CORMA|29726734|MERCANTIL CORMA S.A. DE C.V.|nan|X|TMXCAM0105|2025-03-25|X0|2101531|Sellador cortafuego FS-ONE MAX 10.1OZ CA|72.0|72.0|0.0|PC|34.704,00|MXN||||2025-03-28|nan|ZP|Unproc|X||nan|X|Firestop|ST|ZMX998|2025-03-28|3000/2101531
3000|OR|574684396|15413894|CONSERVAS LA COSTEÑA|15413894|CONSERVAS LA COSTEÑA|nan|X|TMXS012402|2025-03-25|X6|2330058|Hoja sierra circ. SCBM XCut Thin 165 A|5.0|5.0|5.0|PC|9.015,50|MXN|2025-03-26|2025-03-28|2025-03-26|2025-03-28|A|nan|Unproc|X||A|nan|PTA Cordless|S1|ZMXA01|2025-03-26|3000/2330058
3000|OR|574684403|15405403|GUNDERSON-CONCARRIL|30832960|GUNDERSON-CONCARRIL|nan|X|TMXS012402|2025-03-25|X0|2063000|Martillo combinado TE 70-AVR 120V|1.0|1.0|0.0|PC|44.972,10|MXN||||2025-03-27|nan|ZP|Unproc|X||nan|X|PTA Corded|S1|ZMXA01|2025-03-27|3000/2063000
3000|OR|574684405|15405403|GUNDERSON-CONCARRIL|30832960|GUNDERSON-CONCARRIL|nan|X|TMXS012402|2025-03-25|X0|2063000|Martillo combinado TE 70-AVR 120V|1.0|1.0|0.0|PC|44.972,10|MXN||||2025-03-27|nan|ZP|Unproc|X||nan|X|PTA Corded|S1|ZMXA01|2025-03-27|3000/2063000
3000|OR|574684408|31133883|PROVEEDORA DE MATERIALES|31653204|PROVEEDORA DE MATERIALES|nan|X|TMXCAM0101|2025-03-25|X0|2123404|Adhesivo inyecc. HIT-RE 500 V3/500/1|60.0|60.0|0.0|PC|79.395,00|MXN||||2025-03-26|nan|nan|Unproc|X||nan|X|Anchors Chemical|S1|ZMXA01|2025-03-26|3000/2123404
8650|OR|574684409|16210477|EMPRESA DE MANTENCIONES Y SERVICIOS|31057235|SALFA MATENCION SEWELL|nan|X|TCL2700018|2025-03-25|X0|436065|Clavo para hormigón X-CS 52 P8|5000.0|5000.0|5000.0|PC|124.000|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|DX|S1|ZCL112|2025-03-26|8650/436065
8650|OR|574684409|16210477|EMPRESA DE MANTENCIONES Y SERVICIOS|31057235|SALFA MATENCION SEWELL|nan|X|TCL2700018|2025-03-25|X0|436062|Clavo para hormigón X-CS 27 P8|5000.0|5000.0|5000.0|PC|104.000|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|DX|S1|ZCL112|2025-03-26|8650/436062
3000|OR|574684413|15408820|INDUSTRIAS ALUMINIO CONSTRUCTA|15408820|INDUSTRIAS ALUMINIO CONSTRUCTA|nan|X|TMXS015504|2025-03-25|X5|2153650|ON!Track tag AI L2|100.0|100.0|100.0|PC|3.461,00|MXN|2025-03-27|2025-04-14|2025-04-09|2025-04-14|A|nan|Unproc|X||A|nan|Services|S1|ZMXA02|2025-03-27|3000/2153650
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|Y1|2197972|"Varilla anclaje HAS-B-105 HDG 1/2""x8"""|230.0|230.0|230.0|PC|1.323.172|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|Anchors Chemical|S0|ZCL140|2025-03-26|8650/2197972
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|X0|2411236|"Anclaje tornillo KH-EZ 3/8""X3"""|300.0|300.0|300.0|PC|420.480|CLP|2025-03-26|2025-04-24|2025-04-23|2025-04-24|A|nan|Unproc|X||A|nan|Anchors Mechanical|S0|ZCL140|2025-03-26|8650/2411236
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|X0|2005641|Aplicador HDM 500 caja|2.0|2.0|2.0|PC|272.960|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|Anchors Chemical|S0|ZCL140|2025-03-26|8650/2005641
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|X0|2007057|Portacartucho HIT-CB 500|3.0|3.0|3.0|PC|40.080|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|Anchors Chemical|S0|ZCL140|2025-03-26|8650/2007057
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|X0|60579|Bombín de limpieza|3.0|3.0|3.0|PC|238.800|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|Anchors Chemical|S0|ZCL140|2025-03-26|8650/60579
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|X0|435006|"Broca para taladro TE-CX 3/8""-6"""|10.0|10.0|10.0|PC|207.200|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|PTA Cordless|S0|ZCL140|2025-03-26|8650/435006
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|X5|273205|"Cepillo circular de alambre HIT-RB 9/16"""|3.0|3.0|3.0|PC|30.720|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|Anchors Chemical|S0|ZCL140|2025-03-26|8650/273205
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|X0|2341095|"Broca para taladro TE-CX 9/16""-6"""|12.0|12.0|12.0|PC|415.680|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|PTA Cordless|S0|ZCL140|2025-03-26|8650/2341095
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|X0|2197986|"Varilla anclaje HAS-E-55 3/8""x5-1/8"""|100.0|100.0|100.0|PC|255.200|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|Anchors Chemical|S0|ZCL140|2025-03-26|8650/2197986
8650|OR|574684414|15917684|FLEISCHMANN CHILE S.A.|31388167|FLEISCHMANN AWS SCL061|nan|X|TCL2800012|2025-03-25|X0|229138|Manillar HIT-RBH|3.0|3.0|3.0|PC|15.600|CLP|2025-03-26|2025-03-27|2025-03-26|2025-03-27|A|nan|Unproc|X||A|nan|Anchors Chemical|S0|ZCL140|2025-03-26|8650/229138
3000|ZCSC|2103809973|20878833|GRUPO FERRETERO GALA|20878833|GRUPO FERRETERO GALA|nan|nan|TMXISAM106|2025-03-25|X6|2197975|"Varilla anclaje HAS-B-105 HDG 3/4""x10"""|20.0|20.0|0.0|PC|10.858,39|MXN||||2025-03-27|nan|ZP|Unproc|X||nan|X|Anchors Chemical|S1|ZMXA01|2025-03-27|3000/2197975
3000|ZCSC|2103809973|20878833|GRUPO FERRETERO GALA|20878833|GRUPO FERRETERO GALA|nan|nan|TMXISAM106|2025-03-25|X0|2210234|Ultimate exp anc KB-TZ2 3/8x2 1/2|100.0|100.0|0.0|PC|7.167,41|MXN||||2025-03-27|nan|ZP|Unproc|X||nan|X|Anchors Mechanical|S1|ZMXA01|2025-03-27|3000/2210234
8300|ZRO|7237419876|17904772|TECNOGEO ENGENHARIA E|17904772|TECNOGEO ENGENHARIA E|nan|nan|TBR1010101|2025-03-25|PD|277664|Nível de bolha|1.0|1.0|0.0|PC|30,14|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/277664
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|2093942|Jogo de juntas TE 1000_02|1.0|1.0|0.0|PC|22,86|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/2093942
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|440606|Protector de pó frente|1.0|1.0|0.0|PC|5,43|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/440606
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|X6|2127164|Cabo de alimentação 220V 4m BRCLIL univ|1.0|1.0|0.0|PC|203,46|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/2127164
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|2179922|Anel de retenção|1.0|1.0|0.0|PC|10,86|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/2179922
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|330972|Encravamento|1.0|1.0|0.0|PC|53,70|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/330972
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|234026|Esfera 15 III|3.0|3.0|0.0|PC|6,32|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/234026
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|330864|Manga|1.0|1.0|0.0|PC|22,75|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/330864
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|321559|Mandril TE 1000/1500 embal.|1.0|1.0|0.0|PC|421,57|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/321559
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|2093904|Suporte de vedação TE 1000_02 embal.|1.0|1.0|0.0|PC|49,93|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/2093904
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|X6|2183376|Tubo guia TE 2000_01 embal.|1.0|1.0|0.0|PC|172,48|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/2183376
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|X6|2103863|Golpeador|1.0|1.0|0.0|PC|95,17|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/2103863
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|330695|Junta|1.0|1.0|0.0|PC|5,05|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/330695
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|71886|Parafuso de fecho cpl|1.0|1.0|0.0|PC|7,38|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/71886
8300|ZRO|7237420285|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|X6|2051622|Tampa de rolamento|1.0|1.0|0.0|EA|29,08|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/2051622
8300|ZRO|7237420456|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|330119|Retentor do eixo 34X47X9|1.0|1.0|0.0|PC|34,07|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/330119
8300|ZRO|7237420456|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|X6|2199768|Mandril TE 700 embal.|1.0|1.0|0.0|EA|504,27|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/2199768
8300|ZRO|7237420456|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|325041|Anel de vedação 28X21,6X4,5|1.0|1.0|0.0|PC|40,92|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/325041
8300|ZRO|7237420456|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|330116|Anel de vedação 20,55X28X4,8|1.0|1.0|0.0|PC|51,69|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/330116
8300|ZRO|7237420456|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|17955|O-ring 24.99X3.53|2.0|2.0|0.0|PC|9,58|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/17955
8300|ZRO|7237420456|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|330166|Capa|1.0|1.0|0.0|PC|38,98|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/330166
8300|ZRO|7237420456|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|441168|Golpeador TE 700 embal.|1.0|1.0|0.0|PC|114,71|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/441168
8300|ZRO|7237420456|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|28582861|DEGRAUS ANDAIMES MAQ EQ CONS LTDA|nan|nan|TBR2020607|2025-03-25|PD|330395|Biela|1.0|1.0|0.0|PC|15,45|BRL||2025-03-27||2025-03-25|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|ST|nan|2025-03-25|8300/330395
