
	SOrg.	Delivery	Item	Material	Item Description	 Dlv.Qty	SU	Batch	OPS	PickingSts	WM	GM	Route	Sp.Stck No	Sold-to	Name of Sold-to Party	Pur. Doc.	TrpPlanDt
	8300	329096470	  30	2388394	Carreg. bateria C 4-22 220V caixa	      1	PC					A	ZBRSD7		25256008	WILLIAM APARECIDO BUENO DE SOUZA	574687843	03.04.2025
	8300	329096471	  10	2149989	Prego para betão X-C 36 B3 MX	     12	PAC					A	ZBRSG2		29772972	EMCCAMP INCORPORACAO SC 26	574687950	03.04.2025
	8300	329096472	  10	2226740	Starter OS CH100 2T3 SS	     10	PC					A	ZBRSG3		28134708	PETROLEO BRASILEIRO S A PETROBRAS	574688006	03.04.2025
	8300	329096472	  20	2226734	Ângulo reforçado OS PSU110 SS	      5	PC					A	ZBRSG3		28134708	PETROLEO BRASILEIRO S A PETROBRAS	574688006	03.04.2025
	8300	329096472	  30	2294482	Fixing clamp OE FC-IN-M10/6 PT SS	    320	PC					A	ZBRSG3		28134708	PETROLEO BRASILEIRO S A PETROBRAS	574688006	03.04.2025
	8300	329096473	  10	2149989	Prego para betão X-C 36 B3 MX	      8	PAC					A	ZBRSE3		31732714	FORTE DE ARUNDEL INCORPORADORA	574688102	03.04.2025
	8300	329096474	  10	2149989	Prego para betão X-C 36 B3 MX	      2	PAC					A	ZBRSE3		31219995	PRIDE APUCARANA 2 EMPREENDIMENTOS	574688139	03.04.2025
	8300	329096478	  10	2101258	Guia cavilhas X-FG B3-ME embal.	      4	PC					A	ZBR888		18963283	VALLOUREC SOLUCOES	574670434	16.06.2025
	8300	329096497	  10	2156393	Prego para aço X-S 14 B3 MX BULK	    100	PAC					A	ZBR888		18963283	VALLOUREC SOLUCOES	5800523	17.06.2025
	8750	329096825	  10	2251359	Batería B 22-170 Li-ion	      1	PC					A	ZAR003		15907824	SIDERCA  S.A.I.C.	574687798	28.03.2025
	8750	329096825	  20	2388396	Cargador de batería C 4-22 220V caja	      1	PC					A	ZAR003		15907824	SIDERCA  S.A.I.C.	574687798	28.03.2025
	8650	329096846	  10	2123404	Adhesivo inyecc. HIT-RE 500 V3/500/1	     20	PC					A	ZCL140		15922806	CONSTRUCTORA ALTIUS S A	574688171	27.03.2025
	8650	329096856	  10	2261680	Broca B 42/430 P-U abras	      2	PC					A	ZCL123		15914926	R.V.C. ING. Y CONSTRUCCION S.A .	574688172	27.03.2025
	3000	329096858	  10	2341107	Broca para taladro TE-CX Set (6) M4 GC	      1	PC					A	ZMXA02		20704389	PROTEINAS Y OLEICOS	574686656	28.03.2025
	3000	329096862	  10	2197964	Varilla anclaje HAS-B-105 1"x14"	      2	PC					A	ZMX998		15411138	LASSER INGENIERIA Y CONSTRUCCION	574686690	04.04.2025
	8650	329096865	  10	2172142	Martillo combinado TE 70-ATC/AVR 220 V	      1	PC					A	ZCL123		18805058	SOCIEDAD SERVICIOS INGENIERIA Y	574688196	27.03.2025
	8650	329096865	  20	2184682	Broca para taladro TE-YX 1/2"-21"	      2	PC					A	ZCL123		18805058	SOCIEDAD SERVICIOS INGENIERIA Y	574688196	27.03.2025
	8650	329096865	  30	2165900	Broca para taladro TE-YX 3/4"-21"	      2	PC					A	ZCL123		18805058	SOCIEDAD SERVICIOS INGENIERIA Y	574688196	27.03.2025
	8650	329096865	  40	2165909	Broca para taladro TE-YX 26/52 1"-21"	      1	PC					A	ZCL123		18805058	SOCIEDAD SERVICIOS INGENIERIA Y	574688196	27.03.2025
	3000	329096866	  10	2197987	Varilla anclaje HAS-E-55 3/8"x8"	    100	PC					A	ZMXA05		16079723	TERNIUM MEXICO	574688131	28.03.2025
	8650	329096868	  10	411287	Trípode PMA 20	      1	PC					A	ZCL140		15922806	CONSTRUCTORA ALTIUS S A	574688221	27.03.2025
	3000	329096870	  10	2210238	Ultimate exp anc KB-TZ2 3/8x3 3/4	     50	PC					A	ZMXA05		16079723	TERNIUM MEXICO	574688132	28.03.2025
	8650	329096873	  10	2150703	Disco de corte AC-D SP 115x2.5	     50	PC					A	ZCL350		15920281	CONSTRUCTORA CUEVAS Y PURCELL S A	574688245	31.03.2025
	8650	329096873	  20	2150734	Disco de corte AC-D SP 180x2.5	     50	PC					A	ZCL350		15920281	CONSTRUCTORA CUEVAS Y PURCELL S A	574688245	31.03.2025
	3000	329096874	  10	2254431	Cargador de batería C 6-22 115V caja	      5	PC					A	ZMXA01		15405494	ELEVADORES SCHINDLER	574688212	28.03.2025
	3000	329096874	  20	2251355	Batería B 22-110 Li-ion	      5	PC					A	ZMXA01		15405494	ELEVADORES SCHINDLER	574688212	28.03.2025
	3000	329096874	  30	2291205	Llave impacto a bat. SIW 4AT-22 1/2'' ma	      5	PC					A	ZMXA01		15405494	ELEVADORES SCHINDLER	574688212	28.03.2025
	8650	329097177	  10	418040	Anclaje tornillo KH-EZ 1/4"x2 1/2" I 3/8	  1.000	PC					A	ZCL150		25195771	CONSTRUCTORA MYTEC LTDA.	574688229	27.03.2025
	8650	329097183	  10	2007057	Portacartucho HIT-CB 500	      1	PC					A	ZCL140		15919859	E.C. MENA Y OVALLE S.A.	574688255	27.03.2025
	8650	329097183	  20	2005641	Aplicador HDM 500 caja	      1	PC					A	ZCL140		15919859	E.C. MENA Y OVALLE S.A.	574688255	27.03.2025
	8650	329097183	  30	2123404	Adhesivo inyecc. HIT-RE 500 V3/500/1	     20	PC					A	ZCL140		15919859	E.C. MENA Y OVALLE S.A.	574688255	27.03.2025
	8300	329097186	  10	2136393	Bateria B 22/2.6 Li-ion	      1	PC					A	ZBR888		16906569	MARCOPOLO SA	5800790	03.04.2025
	8300	329097186	  20	2136393	Bateria B 22/2.6 Li-ion	      1	PC					A	ZBR888		16906569	MARCOPOLO SA	5800790	03.04.2025
	8300	329097186	  30	2136393	Bateria B 22/2.6 Li-ion	      1	PC					A	ZBR888		16906569	MARCOPOLO SA	5800790	03.04.2025
	8300	329097186	  40	2136393	Bateria B 22/2.6 Li-ion	      1	PC					A	ZBR888		16906569	MARCOPOLO SA	5800790	03.04.2025
	3000	329097189	  10	2330058	Hoja sierra circ. SCBM XCut Thin 165 A	      5	PC					A	ZMXA01		15413894	CONSERVAS LA COSTEÑA	574684396	28.03.2025
	8650	329097193	  10	435004	Broca para taladro TE-CX 5/16"-12"	      2	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688282	31.03.2025
	8650	329097193	  20	2341094	Broca para taladro TE-CX 1/2"-18"	      4	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688282	31.03.2025
	8650	329097193	  30	2341101	Broca para taladro TE-CX 5/8"-18"	      4	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688282	31.03.2025
	8650	329097193	  40	2206615	Broca para taladro TE-CX 7/8"-18"	      4	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688282	31.03.2025
	8650	329097193	  50	2206754	Broca para taladro TE-CX 27/32"-18"	      4	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688282	31.03.2025
	8300	329097251	  10	2149989	Prego para betão X-C 36 B3 MX	     18	PAC					A	ZBRSG2		29772972	EMCCAMP INCORPORACAO SC 26	574688198	03.04.2025
	8650	329097466	  10	2005843	Aplicador CFS-DISP	      1	PC					A	ZCL123		15916679	SOC.ING. ELECTRICA Y CONST. SIEC LT	574685483	27.03.2025
	8650	329097470	  10	2232603	Cincel puntero TE-Y SM 40	      1	PC					A	ZCL140		15925175	ASOCIACION CRISTIANA TESTIGOS DE	574688303	27.03.2025
	8650	329097470	  20	282301	Escoplo TE-CX FM 25	      1	PC					A	ZCL140		15925175	ASOCIACION CRISTIANA TESTIGOS DE	574688303	27.03.2025
	8650	329097470	  30	2232597	Cincel puntero TE-Y SM 28	      1	PC					A	ZCL140		15925175	ASOCIACION CRISTIANA TESTIGOS DE	574688303	27.03.2025
	8650	329097470	  40	282299	Cincel puntero TE-CX SM 25	      2	PC					A	ZCL140		15925175	ASOCIACION CRISTIANA TESTIGOS DE	574688303	27.03.2025
	8650	329097470	  50	2232607	Escoplo TE-Y FM 60	      1	PC					A	ZCL140		15925175	ASOCIACION CRISTIANA TESTIGOS DE	574688303	27.03.2025
	8650	329097470	  60	2168885	Espatula TE-SX SC 50/8	      1	PC					A	ZCL140		15925175	ASOCIACION CRISTIANA TESTIGOS DE	574688303	27.03.2025
	8650	329097470	  70	282303	Espatula TE-CX SC 25/6	      1	PC					A	ZCL140		15925175	ASOCIACION CRISTIANA TESTIGOS DE	574688303	27.03.2025
	8650	329097470	  80	2005641	Aplicador HDM 500 caja	      1	PC					A	ZCL140		15925175	ASOCIACION CRISTIANA TESTIGOS DE	574688303	27.03.2025
	8650	329097470	  90	2232606	Escoplo TE-Y FM 40	      1	PC					A	ZCL140		15925175	ASOCIACION CRISTIANA TESTIGOS DE	574688303	27.03.2025
	3000	329097471	  10	2101531	Sellador cortafuego FS-ONE MAX 10.1OZ CA	      8	PC					A	ZMXA01		22233174	MARIA GUADALUPE HERNANDEZ	574688067	28.03.2025
	3000	329097474	  10	224117	Mandril de cierre rápido TE 2/2-S/2-E +	      3	PC					A	ZMXA01		15409088	JWA REFRIGERACION	574688174	28.03.2025
	3000	329097474	  20	383249	Martillo perforador TE 2 120V caja	      3	PC					A	ZMXA01		15409088	JWA REFRIGERACION	574688174	28.03.2025
	8650	329097749	  10	293027	Broca para taladro TE-YX 1 1/4"-36"	     10	PC					A	ZCL125		15919830	EMP DE MONTAJES IND SALFA SA	574686671	27.03.2025
	8650	329097749	  20	292981	Broca para taladro TE-YX 1 1/8"-36"	     10	PC					A	ZCL125		15919830	EMP DE MONTAJES IND SALFA SA	574686671	27.03.2025
	8650	329097753	  10	435004	Broca para taladro TE-CX 5/16"-12"	      2	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688299	31.03.2025
	8650	329097753	  20	2341094	Broca para taladro TE-CX 1/2"-18"	      4	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688299	31.03.2025
	8650	329097753	  30	2341101	Broca para taladro TE-CX 5/8"-18"	      4	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688299	31.03.2025
	8650	329097753	  40	2206615	Broca para taladro TE-CX 7/8"-18"	      4	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688299	31.03.2025
	8650	329097753	  50	2206754	Broca para taladro TE-CX 27/32"-18"	      4	PC					A	ZCL304		17120442	FERROSTAAL  CHILE S.A.C	574688299	31.03.2025
	8750	329098012	  10	2330054	Hoja sierra circ. SCBM XCut Struct 165 A	     20	PC					A	ZAR020		15910214	HIGH TECHNOLOGY SYSTEMS S.A.	574688300	28.03.2025
	8750	329098014	  10	2223832	Varilla anclaje HAS-U 5.8 M16x220	     20	PC					A	ZAR020		22029083	DBD INGENIERIA Y SOLUCIONES S.R.L.	574688365	28.03.2025
	8750	329098014	  20	2123404	Adhesivo inyecc. HIT-RE 500 V3/500/1	      1	PC					A	ZAR020		22029083	DBD INGENIERIA Y SOLUCIONES S.R.L.	574688365	28.03.2025
	3000	329098017	  10	224117	Mandril de cierre rápido TE 2/2-S/2-E +	      2	PC					A	ZMXA01		15409088	JWA REFRIGERACION	574688248	28.03.2025
	3000	329098017	  20	383249	Martillo perforador TE 2 120V caja	      2	PC					A	ZMXA01		15409088	JWA REFRIGERACION	574688248	28.03.2025
	3000	370729491	  10	338725	Espuma cortafuego CP 620 US	      3	PC					A	ZMX999		15418649	FABRICA DE PAPEL SAN FRANCISCO	593436897	19.05.2023
	3000	370744429	  10	282991	Husillo de sujeción DD-CS-5/8"	      1	PC					A	ZMX999		28987332	INGENIO DE HUIXTLA	593537102	08.08.2023
	3000	370744429	  20	2105778	Juego de accesorios DD 5/8"	      1	PC					A	ZMX999		28987332	INGENIO DE HUIXTLA	593537102	08.08.2023
	3000	370744429	  30	2158228	Broca B 52/450 SP-H abras	      2	PC					A	ZMX999		28987332	INGENIO DE HUIXTLA	593537102	08.08.2023
	3000	370744429	  40	2158233	Broca B 77/450 SP-H abras	      3	PC					A	ZMX999		28987332	INGENIO DE HUIXTLA	593537102	08.08.2023
	3000	370744429	  50	2158237	Broca B 102/450 SP-H abras	      2	PC					A	ZMX999		28987332	INGENIO DE HUIXTLA	593537102	08.08.2023
	3000	370744429	  60	305542	Extremo de inserción BL (M41)	      3	PC					A	ZMX999		28987332	INGENIO DE HUIXTLA	593537102	08.08.2023
	3000	370744429	  70	2127969	Martillo combinado TE 50-AVR 120 V	      4	PC					A	ZMX999		28987332	INGENIO DE HUIXTLA	593537102	08.08.2023
	3000	370747125	  10	2109004	Cargador de coche C 4/36-DC caja	      8	PC					A	ZMXA01		19559151	GRUPO FERREBAÑOS MAYORISTAS	591329241	15.08.2018
	3000	370747126	  10	385437	Varilla anclaje HAS 5.8 3/4"x19"	     20	PC					A	ZMXA47		24065419	JAIME HUMBERTO BENAVENTE GARCIA	591333447	23.08.2018
	3000	370747127	  10	435000	Broca para taladro TE-CX 1/4"-6"	     15	PC					A	ZMXA03		15408833	INDUSTRIAS UNIDAS	591336160	23.08.2018
	3000	370747128	  10	2078087	Broca corona diam DD-B 37/430 UCL	      6	PC					A	ZMXA03		19226643	LA PENINSULAR COMPAÑIA	591324881	24.08.2018
	3000	370747129	  10	50398	DX cartucho 5.5/16 .22 amar.	    100	PC					A	ZMXA01		25428780	RG SOLUCIONES ELECTRICAS S.A DE C.V	591328791	07.09.2018
	3000	370747130	  10	2005065	Clip de suspensión X-CC CS27 P8	  6.400	PC					A	ZMXA19		22112921	ABASTECEDORA MAXIMO	591357822	10.09.2018
	3000	370747130	  20	2091379	Clavo para hormigón X-C 27 P8	  4.000	PC					A	ZMXA19		22112921	ABASTECEDORA MAXIMO	591357822	10.09.2018
	3000	370747131	  10	206514	Broca para taladro TE-YX 5/8"-22"	      2	PC					A	ZMXA05		15404377	TECHINT	591344692	13.09.2018
	3000	370747131	  20	293479	Broca para taladro TE-YX 7/8"-21"	      2	PC					A	ZMXA05		15404377	TECHINT	591344692	13.09.2018
	3000	370747132	  10	282275	Cincel espátula TE-YP SPM 12/50	      1	PC					A	ZMXA19		15497230	JUAREZ-THOMPSON INC.	591341867	14.09.2018
	3000	370747133	  10	430792	Spray cortafuego para juntas CFS-SP WB r	      7	PC					A	ZMXA01		24058816	RM CARPINTERIA DE ALUMINIOS	591343379	01.10.2018
	3000	370747134	  10	2173259	Adhesivo inyecc. HIT-1	     12	PC					A	ZMXA47		17240351	MAILBOXES GONZALITOS S.A. DE C.V.	591383054	01.10.2018
	3000	370747135	  10	50351	DX cartucho 6,8/11 M verde	    100	PC					A	ZMXA60		18429041	DMGP SERVICIOS DE INTEGRIDAD	591362961	09.10.2018
	3000	370747136	  10	2148675	Amoladora angular AG 230-24D 127V caja	      1	PC					A	ZMXA57		17004266	T A 2000	591418406	11.10.2018
	3000	370747136	  20	2119163	Amoladora angular AG 500-12D	      1	PC					A	ZMXA57		17004266	T A 2000	591418406	11.10.2018
	3000	370747137	  10	224119	Mandril de cierre rápido TE 2M/7C/7A/6A	      1	PC					A	ZMXA19		24143599	TILSECO MEXICO	591422615	15.10.2018
	3000	370747138	  10	2006183	Batería PSA 82	      1	PC					A	ZMXA46		21196451	GRUPO OX PROFESIONALES EN	591391052	16.10.2018
	3000	370747139	  10	65282	Llave de casquillo hueco 1 1/8x3/4	      1	PC					A	ZMXA01		18130211	PUBLICO EN GENERAL	591431338	31.10.2018
	3000	370747140	  10	385441	Varilla anclaje HAS 5.8 7/8"x13"	     40	PC					A	ZMXA03		19032723	INGENIERIA DUPLICADO	591443921	06.11.2018
	3000	370747141	  10	2064659	Mart. rompedor TE 800-AVR 120V	      4	PC					A	ZMXA03		23504999	SINERGIA VECTORIAL	591453405	06.11.2018
	3000	370747141	  20	2107829	Empuñadura lateral TE SH-STD 2	      4	PC					A	ZMXA03		23504999	SINERGIA VECTORIAL	591453405	06.11.2018
	3000	370747142	  10	2081456	Atorn. tal. a batería SFD 2-A caja	      2	PC					A	ZMXA19		22503496	CATERPILLAR INDUSTRIAS MEXICO	591450259	21.11.2018
	3000	370747142	  20	2077976	Batería B 12/2.6	      4	PC					A	ZMXA19		22503496	CATERPILLAR INDUSTRIAS MEXICO	591450259	21.11.2018
	3000	370747142	  30	2076996	Cargador de batería C 4/12-50 115V BULK	      2	PC					A	ZMXA19		22503496	CATERPILLAR INDUSTRIAS MEXICO	591450259	21.11.2018
	3000	370747142	  40	2012703	Gancho para cinturón SF / SI	      2	PC					A	ZMXA19		22503496	CATERPILLAR INDUSTRIAS MEXICO	591450259	21.11.2018
	3000	370747143	  10	228341	Suspensión techo X-EHS W6 MX	  1.000	PC					A	ZMXA01		15420305	B & I ARQUITECTOS	591479325	27.11.2018
	3000	370747144	  10	2197999	Varilla anclaje HAS-E-55 3/4"x10"	     60	PC					A	ZMXA47		25451025	CONSTRUCCIONES Y EDIFICACIONES SAYG	591479713	28.11.2018
	3000	370747145	  10	2113445	Atorn. tal. perc. bat. SF 6H-A22 maletín	      1	PC					A	ZMXA46		23949625	SEGUIDORES SOLARES SOLTEC	591519043	31.12.2018
	3000	370747146	  10	256694	Cápsula química HVU M16x125	     30	PC					A	ZMXA19		20441955	M I HERRAMIENTAS DIAMANTADAS	591551384	31.01.2019
	3000	370747146	  20	2198007	Varilla anclaje HAS-E-55 7/8"x10"	     20	PC					A	ZMXA19		20441955	M I HERRAMIENTAS DIAMANTADAS	591551384	31.01.2019
	3000	370747147	  10	2164799	Cable de red TE 500(01) USA/CDN	      1	PC					A	ZMXA31		18450024	CONSTRUCTORA VERTEX	591567723	12.02.2019
	3000	370747148	  10	2165749	Broca para taladro TE-YX 3/4"-13"	      2	PC					A	ZMXA01		15412143	FERRETODO MEXICO	591608132	14.03.2019
	3000	370747149	  10	2165747	Broca para taladro TE-YX 11/16"-13"	      1	PC					A	ZMXA01		15412143	FERRETODO MEXICO	591773549	23.07.2019
	3000	370747150	  10	2098466	Martillo perfor. a batería TE 6-A36 male	      1	PC					A	ZMXA01		15412143	FERRETODO MEXICO	591628147	28.03.2019
	3000	370747151	  10	62898	Broca para mampostería TM 5/8"-8"	      2	PC					A	ZMXA47		24443257	MUEBLES LA MAGDALENA	591632588	01.04.2019
	3000	370747152	  10	2146853	Mart. rompedor TE 500-AVR 120V	      4	PC					A	ZMXA19		25341650	CONSTRUCTORA HOSPITALARIA TEPIC	591677994	07.05.2019
	3000	370747152	  20	282268	Cincel plano TE-YP FM 36	     12	PC					A	ZMXA19		25341650	CONSTRUCTORA HOSPITALARIA TEPIC	591677994	07.05.2019
	3000	370747152	  30	282264	Cincel puntero TE-YP SM 36	     12	PC					A	ZMXA19		25341650	CONSTRUCTORA HOSPITALARIA TEPIC	591677994	07.05.2019
	3000	370747152	  40	428944	Mart. rompedor TE 700-AVR 120V	      2	PC					A	ZMXA19		25341650	CONSTRUCTORA HOSPITALARIA TEPIC	591677994	07.05.2019
	3000	370747152	  50	2149471	Mart. rompedor TE 2000-AVR 120V	      2	PC					A	ZMXA19		25341650	CONSTRUCTORA HOSPITALARIA TEPIC	591677994	07.05.2019
	3000	370747152	  60	2168871	Cincel puntero TE-SPX SM 43	      4	PC					A	ZMXA19		25341650	CONSTRUCTORA HOSPITALARIA TEPIC	591677994	07.05.2019
	3000	370747153	  10	2165905	Broca para taladro TE-YX 7/8"-13"	      2	PC					A	ZMXA03		20046858	GALA STEEL	591744735	01.07.2019
	3000	370747154	  10	2119381	Mart. rompedor TE 1000-AVR 120V	      1	PC					A	ZMXA21		19953213	TOMACO	591782109	30.07.2019
	3000	370747154	  20	2078526	Cable de red TE 1000-AVR 120V 5m	      1	PC					A	ZMXA21		19953213	TOMACO	591782109	30.07.2019
	3000	370747155	  10	2168888	Cincel puntero TE-SPX SM 43 MP4	      4	PC					A	ZMXA01		15417426	INGENIERIA Y CONSTRUCCION COT	591798262	14.08.2019
	3000	370747155	  20	2168888	Cincel puntero TE-SPX SM 43 MP4	      4	PC					A	ZMXA01		15417426	INGENIERIA Y CONSTRUCCION COT	591798262	14.08.2019
	3000	370747156	  10	2126613	Disco de corte AC-D SP 180x1.6mm	     50	PC					A	ZMXA01		15418037	JMM MANUFACTURAS	591800303	15.08.2019
	3000	370747156	  20	2126616	Disco de corte AC-D SP 230x2.0mm	     50	PC					A	ZMXA01		15418037	JMM MANUFACTURAS	591800303	15.08.2019
	3000	370747157	  10	273747	Taladro con percusión UH 700 120V	      1	PC					A	ZMX999		21051702	SERVICIOS Y MONTAJES PENTA	591921856	21.11.2019
	3000	370747158	  10	2141960	Anclaje a segmentos KB-TZ 3/4x5 1/2	     40	PC					A	ZMX999		15405534	CONSORCIO CAPITAL	591974971	10.01.2020
	3000	370747158	  20	286017	Anclaje a segmentos KB3 1x6	     70	PC					A	ZMX999		15405534	CONSORCIO CAPITAL	591974971	10.01.2020
	3000	370747158	  30	286017	Anclaje a segmentos KB3 1x6	      5	PC					A	ZMX999		15405534	CONSORCIO CAPITAL	591974971	10.01.2020
	3000	370747159	  10	2078802	Anclaje a segmentos KBV 1/2"x3-3/4"	     25	PC					A	ZMX999		15417580	TENSA CONSTRUCCIONES	591987237	22.01.2020
	3000	370747160	  10	386468	Suspensión techo X-EHS W10 MX	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102922	07.05.2020
	3000	370747160	  20	2061254	Cinta para cables ECT-UVHB 280X4.5	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102922	07.05.2020
	3000	370747160	  30	285720	Abraz. eléctrica X-EKS 20 MX	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102922	07.05.2020
	3000	370747160	  40	285721	Abraz. eléctrica X-EKS 25 MX	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102922	07.05.2020
	3000	370747160	  50	285723	Abraz. eléctrica X-EKS 40 MX	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102922	07.05.2020
	3000	370747160	  60	228342	Clip de suspensión X-ECC MX	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102922	07.05.2020
	3000	370747160	  70	432947	Cinta para cables con soporte X-ECT 40 M	     50	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102922	07.05.2020
	3000	370747161	  10	386468	Suspensión techo X-EHS W10 MX	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102932	07.05.2020
	3000	370747161	  20	2061254	Cinta para cables ECT-UVHB 280X4.5	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102932	07.05.2020
	3000	370747161	  30	285720	Abraz. eléctrica X-EKS 20 MX	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102932	07.05.2020
	3000	370747161	  40	285721	Abraz. eléctrica X-EKS 25 MX	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102932	07.05.2020
	3000	370747161	  50	285723	Abraz. eléctrica X-EKS 40 MX	    100	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102932	07.05.2020
	3000	370747161	  60	432947	Cinta para cables con soporte X-ECT 40 M	     50	PC					A	ZMX999		15842335	TERMO TECNICA QUIN	592102932	07.05.2020
	3000	370747162	  10	2167148	Aspirador universal VC 125-6	      1	PC					A	ZMX999		25912640	URBANIZADORA CAMI	592245072	08.09.2020
	3000	370747162	  20	2067383	Adaptador 15A Twist Lock	      1	PC					A	ZMX999		25912640	URBANIZADORA CAMI	592245072	08.09.2020
	3000	370747163	  10	2203157	Montante de taladrar DD-ST 160 SFL	      1	PC					A	ZMX999		27709172	INSTALACIONES ELECTROMECANICAS	592422993	03.02.2021
	3000	370747164	  10	2210253	Ultimate exp anc KB-TZ2 1/2x3	     20	PC					A	ZMX999		16079723	TERNIUM MEXICO	592483691	22.03.2021
	3000	370747165	  10	206509	Broca para taladro TE-YX 1/2"-14"	      2	PC					A	ZMX999		18722959	AUTO PARTES Y MAS	592652109	05.08.2021
	3000	370747166	  10	2184660	Empuñadura lateral TE 500-X (Gen 3)	      1	PC					A	ZMX999		23351453	XDIFICA	592676275	31.08.2021
	3000	370747167	  10	2203157	Montante de taladrar DD-ST 160 SFL	      1	PC					A	ZMX999		26531711	ATRIUM LAND SOLUCIONES	592691859	14.09.2021
	3000	370747168	  10	2005843	Aplicador CFS-DISP	      1	PC					A	ZMX999		15415971	JOHNSON CONTROLS BTS MEXICO	592708743	28.09.2021
	3000	370747169	  10	2101536	Sellador cortafuego FS-ONE MAX 5GAL PAIL	      1	PC					A	ZMX999		15419946	CONSTRUCTORA Y DESARROLLADORA DE	593062242	21.07.2022
	3000	370753308	  10	2141084	Clavo universal X-U 19 P8	    500	PC					A	ZMX999		28508168	MEXICANA DE ESPACIOS ABIERTOS	593592389	25.09.2023
	3000	370764469	  10	2091379	Clavo para hormigón X-C 27 P8	    100	PC					A	ZMX999		15419280	PROMOTORA DEL DESARROLLO DE AMERICA	593670315	24.11.2023
	3000	370767277	  10	2123401	Adhesivo inyecc. HIT-RE 500 V3/330/1	      2	PC					A	ZMX999		22380893	FREVY CONSTRUCCIONES Y ACABADOS	593690467	13.12.2023
	3000	370779349	  10	2018449	Varilla anclaje HIT-Z 3/4" x 8 1/2"	      6	PC					A	ZMX999		22233174	MARIA GUADALUPE HERNANDEZ	593775828	26.02.2024
	3000	370782985	  10	3783931	Adhesivo inyecc. HIT-RE 500 V3/500/1	      4	PC					A	ZMX999		15406973	AMP CONTRATISTAS ELECTRICOS	593799600	12.03.2024
	3000	370790655	  10	2341239	Cincel puntero TE-SX SM 50	      2	PC					A	ZMX999		30256267	CEMENTO CRUZ AZUL HIDALGO	593849358	25.04.2024
	3000	370797611	  10	2197997	Varilla anclaje HAS-E-55 5/8"x12"	     20	PC					A	ZMX999		15418647	FORMACRYL DE MEXICO	593893144	05.06.2024
	3000	370797611	  20	2334276	Adhesivo inyecc. HY 200-R V3 330/1/WH	      5	PC					A	ZMX999		15418647	FORMACRYL DE MEXICO	593893144	05.06.2024
	3000	370806023	  10	2109982	Amoladora angular a batería AG 125-A22 m	      1	PC					A	ZMX999		15408629	HOLCIM MEXICO OPERACIONES	593425537	10.05.2023
	3000	370812112	  10	2123404	Adhesivo inyecc. HIT-RE 500 V3/500/1	     20	PC					A	ZMX999		29421124	CONTRATACIONES LA RAIZ	593980446	19.08.2024
	3000	370814128	  10	236120	Extremo de inserción BI (M41)	      1	PC					A	ZMX999		28387655	SIGMA OCHO DEL NORTE	593991499	28.08.2024
	3000	370814795	  10	273205	Cepillo circular de alambre HIT-RB 9/16"	      1	PC					A	ZMX999		25787621	SERVICIO INTEGRAL DE SEGURIDAD	593994960	30.08.2024
	3000	370814795	  20	435015	Broca para taladro TE-CX 9/16"-6"	      1	PC					A	ZMX999		25787621	SERVICIO INTEGRAL DE SEGURIDAD	593994960	30.08.2024
	3000	370818815	  10	2341100	Broca para taladro TE-CX 5/8"-12"	      2	PC					A	ZMX999		15408185	CORPORACION ELECTRICA DEL BRAVO	594018880	23.09.2024
	3000	370827149	  10	2123404	Adhesivo inyecc. HIT-RE 500 V3/500/1	     20	PC					A	ZMX999		20606807	MOTA-ENGIL MEXICO	594071300	07.11.2024
	3000	370842777	  10	2007058	Portacartucho HIT-CR 330	      1	PC					A	ZMX999		15411274	NEMAK MEXICO	594176058	17.02.2025
	3000	370952995	  10	228338	Abraz. distanciadora X-EMTSC 1/2" MX	    100	PC					A	ZMXA01		20232727	INNOVACIONES INDUSTRIALES	594200717	06.03.2025
	3000	371001823	  10	2062050	Medidor láser PD-E	      1	PC					A	ZMXA01				4538320653	13.03.2025
	3000	371002624	  10	409189	Broca para taladro TE-CX 10/22	      1	PC					A	ZMXA01				4538320990	13.03.2025
