13.09.2024                                                        Dynamic List Display                                                                                                                  1


		CoCd	Plnt	Material	SLoc	MvT	Mat. Doc.	Item	Pstng Date	  Qty in UnE	EUn	Material Description	PO	Movement Type Text	  Amount in LC	Quantity	Supplier	Rec	Mvt	Counter	TETy
		5251	3090	2352795	0266	301	4909804797	   3	25.01.2024	-1	PC	Int. conc. vibrator NCV 4-22 cordl.		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2352795	0133	101	5065180687	   1	24.01.2024	          1	PC	Int. conc. vibrator NCV 4-22 cordl.	4536077808	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2352795	0266	101	5065180173	   1	24.01.2024	          1	PC	Int. conc. vibrator NCV 4-22 cordl.	4536077807	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2352795	0218	101	5065081392	   1	15.01.2024	          2	PC	Int. conc. vibrator NCV 4-22 cordl.	4536014822	GR stock in transit	         0,00	      2		X	B		WE
		5251	3090	2355621	0218	101	5067452229	   1	12.09.2024	          1	PC	Wheel DSH 700-22	4537317223	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2355621	0205	101	5066202865	   1	02.05.2024	          1	PC	Wheel DSH 700-22	4536654663	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2355621		101	5067073167	   1	01.08.2024	          1	PC	Wheel DSH 700-22	4537143722	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2355621		101	5066884157	   1	11.07.2024	          1	PC	Wheel DSH 700-22	4537033402	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	2355621	8723	101	5067084311	   1	02.08.2024	          1	PC	Wheel DSH 700-22	4537144426	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2357234	0218	101	5067452306	   1	12.09.2024	          6	PC	Diamond cup wheel 125/5" SPX (6) turbo A	4537317223	GR stock in transit	         0,00	      6		X	B		WE
		5251	3090	2358375	0122	101	5066230339	   1	06.05.2024	          1	PC	Set NPU 1/2 - 2	4536669472	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2358379	0218	101	5067074996	   1	01.08.2024	          1	PC	Cordl. concrete grinder DGH 130-22	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2360540	0164	101	5067186105	   1	15.08.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4537199071	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2360540	0142	101	5067121245	   1	07.08.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4537171579	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2360540	0218	101	5066896549	   1	12.07.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2360540		101	5067024075	   2	26.07.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4537116426	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2360540		101	5066893961	   1	12.07.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4537018144	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2360540		101	5066761606	   1	28.06.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4536956441	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2360540		101	5066533806	   1	06.06.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4536830791	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2360540		101	5066287742	   4	13.05.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4536694525	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	2360540	8723	101	5067035981	   1	29.07.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2360540	8737	101	5066736581	   1	26.06.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4536949853	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2360540	8717	101	5066736577	   1	26.06.2024	          1	PC	Cordl. drill driver SF 8M-22 case	4536949680	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2360720		101	5067283615	   1	27.08.2024	          1	PC	Circ. saw blade SCBM XCut Struc 136	4537264495	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	2360721	0218	101	5066896544	   1	12.07.2024	          5	PC	Circ. saw blade SCBM XCut Struc 136 (5)	4537026683	GR stock in transit	         0,00	      5		X	B		WE
		5241	8690	2360726		101	5066517581	   1	05.06.2024	          3	PC	Van gateway TU600-25	4536829669	GR st.in tr:ac.assg.	            0	      3		X	B		WE
		5241	8690	2360726		101	5065433806	   1	19.02.2024	          3	PC	Van gateway TU600-25	4536218427	GR st.in tr:ac.assg.	            0	      3		X	B		WE
		5211	8790	2360928	8721	301	4918821566	   1	28.08.2024	-3	PC	Band saw blade SP 44-7/8" 10/14		TF tfr plnt to plnt	-576,00	-3					WA
		5211	8790	2360928	8721	101	5067280676	   1	27.08.2024	          3	PC	Band saw blade SP 44-7/8" 10/14	4537255792	GR stock in transit	         0,00	      3		X	B		WE
		5211	8790	2360928	8721	101	5067257177	   1	23.08.2024	          3	PC	Band saw blade SP 44-7/8" 10/14	4537249804	GR stock in transit	         0,00	      3		X	B		WE
		5211	8790	2360929	8723	101	5067069186	   1	01.08.2024	          3	PC	Band saw blade SP 44-7/8" 14/18	4537138023	GR stock in transit	         0,00	      3		X	B		WE
		5251	3090	2361441		101	5067269237	   1	26.08.2024	          1	PC	Stud holder S-SH BT M8	4537255839	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361441		101	5066960776	   1	19.07.2024	          1	PC	Stud holder S-SH BT M8	4537080079	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361441		101	5066650108	   1	18.06.2024	          1	PC	Stud holder S-SH BT M8	4536846624	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361441	0170	101	5066451174	   1	29.05.2024	          1	PC	Stud holder S-SH BT M8	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361441		101	5066185143	   1	30.04.2024	          1	PC	Stud holder S-SH BT M8	4536646411	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361441		101	5065876371	   1	01.04.2024	          1	PC	Stud holder S-SH BT M8	4536439776	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361441	0218	101	5065640068	   1	08.03.2024	          1	PC	Stud holder S-SH BT M8	4536344862	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361441		101	5065597896	   1	05.03.2024	          1	PC	Stud holder S-SH BT M8	4536309417	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361441	0161	101	5065307035	   1	06.02.2024	          1	PC	Stud holder S-SH BT M8	4536149139	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2361441		101	5067009801	   1	25.07.2024	          1	PC	Stud holder S-SH BT M8	4537107608	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2361441		101	5066546348	   1	07.06.2024	          1	PC	Stud holder S-SH BT M8	4536846161	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2361441		101	5066472536	   1	31.05.2024	          1	PC	Stud holder S-SH BT M8	4536805407	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2361441		101	5066459938	   1	30.05.2024	          1	PC	Stud holder S-SH BT M8	4536770483	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	2361441	8733	101	5067418076	   1	10.09.2024	          1	PC	Stud holder S-SH BT M8	4537333433	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361441		101	5067044026	   1	30.07.2024	          1	PC	Stud holder S-SH BT M8	4537122435	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	2361441		101	5066378622	   1	22.05.2024	          1	PC	Stud holder S-SH BT M8	4536746680	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	2361441	8728	101	5066104328	   1	23.04.2024	          1	PC	Stud holder S-SH BT M8	4536594552	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361441		101	5065609324	   1	06.03.2024	          1	PC	Stud holder S-SH BT M8	4536319863	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361442		101	5067046083	   1	30.07.2024	          1	PC	Stud holder S-SH BT M10/W10	4537087178	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361442		101	5066560032	   1	10.06.2024	          1	PC	Stud holder S-SH BT M10/W10	4536846624	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361442	0170	101	5066451168	   1	29.05.2024	          1	PC	Stud holder S-SH BT M10/W10	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361442	0181	101	5066203124	   1	02.05.2024	          1	PC	Stud holder S-SH BT M10/W10	4536655065	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361442		101	5066185142	   1	30.04.2024	          1	PC	Stud holder S-SH BT M10/W10	4536646411	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361442		101	5066132705	   1	25.04.2024	          1	PC	Stud holder S-SH BT M10/W10	4536611963	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361442		101	5065597895	   1	05.03.2024	          1	PC	Stud holder S-SH BT M10/W10	4536309417	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361442		101	5065350508	   1	09.02.2024	          1	PC	Stud holder S-SH BT M10/W10	4536157529	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	2361442		101	5066389383	   1	23.05.2024	          1	PC	Stud holder S-SH BT M10/W10	4536737420	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2361442		101	5066212320	   1	03.05.2024	          1	PC	Stud holder S-SH BT M10/W10	4536654957	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2361442		101	5066166933	   1	29.04.2024	          1	PC	Stud holder S-SH BT M10/W10	4536637072	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2361442		101	5066120057	   1	24.04.2024	          1	PC	Stud holder S-SH BT M10/W10	4536594564	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	2361442		101	5067044025	   1	30.07.2024	          1	PC	Stud holder S-SH BT M10/W10	4537122435	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	2361442		101	5066378845	   1	22.05.2024	          1	PC	Stud holder S-SH BT M10/W10	4536746680	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	2361442		101	5066214037	   1	03.05.2024	          1	PC	Stud holder S-SH BT M10/W10	4536662210	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	2361442		101	5066149985	   1	26.04.2024	          1	PC	Stud holder S-SH BT M10/W10	4536627706	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	2361442	8728	101	5066104327	   1	23.04.2024	          1	PC	Stud holder S-SH BT M10/W10	4536594552	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361442		101	5065609323	   1	06.03.2024	          1	PC	Stud holder S-SH BT M10/W10	4536319863	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	2361442		101	5065430844	   1	19.02.2024	          1	PC	Stud holder S-SH BT M10/W10	4536212077	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	2361528	0160	101	5067410363	   1	09.09.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537333076	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361528	0170	101	5067379803	   1	05.09.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537311835	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361528	0142	301	4918423370	   4	19.08.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2361528	0105	301	4918423370	   3	19.08.2024	-1	PC	Cordl. imp. wrench SIW 10-22 3/4" case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2361528	0212	301	4918292112	   1	14.08.2024	-1	PC	Cordl. imp. wrench SIW 10-22 3/4" case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2361528	0271	301	4918292112	   2	14.08.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2361528	0192	301	4917790467	   2	31.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2361528	0151	301	4917790467	   1	31.07.2024	-1	PC	Cordl. imp. wrench SIW 10-22 3/4" case		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2361528	0212	101	5067023590	   1	26.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537116432	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361528	0258	101	5066936285	   1	17.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537064657	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361528	0218	101	5066896556	   1	12.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361528	0105	101	5066860570	   1	09.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537018857	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361528	0179	101	5066833697	   1	05.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537002648	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361528	0168	101	5066833553	   1	05.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537002983	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361528	0151	101	5066820472	   1	04.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536995070	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361528	0103	101	5066748981	   1	27.06.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536950280	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2361528	0552	101	5067409598	   1	09.09.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537333424	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2361528	0550	101	5066882706	   1	11.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537026286	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2361528	0521	101	5066787509	   1	02.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536973352	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2361528	0505	101	5066634178	   1	17.06.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536893064	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2361528	0509	101	5066351731	   1	20.05.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536737194	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2361528	0591	101	5066230047	   1	06.05.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536662530	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2361528		101	5066135656	   1	25.04.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536568692	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	2361528	8714	101	5067409036	   1	09.09.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537332902	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361528	8733	101	5067269238	   1	26.08.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537255445	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361528	8721	101	5067096806	   1	05.08.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537157204	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361528	8723	101	5067035982	   1	29.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361528	8737	101	5066870545	   1	10.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4537009976	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361528	8734	101	5066773169	   1	01.07.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536965487	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361528	8713	101	5066547096	   1	07.06.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536846125	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361528	8712	101	5066435813	   1	28.05.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536778341	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361528	8701	101	5066406001	   1	24.05.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536770265	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361528	8723	101	5066310281	   1	15.05.2024	          1	PC	Cordl. imp. wrench SIW 10-22 3/4" case	4536654780	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2361754	0218	101	5066922744	   1	16.07.2024	          1	PC	Threaded rod cutter STR 4-22 case	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2361754	0536	101	5067422541	   1	10.09.2024	          1	PC	Threaded rod cutter STR 4-22 case	4537341981	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2361754	0587	101	5067022879	   1	26.07.2024	          1	PC	Threaded rod cutter STR 4-22 case	4537116160	GR stock in transit	            0	      1		X	B		WE
		5211	8790	2361754	8713	101	5067282526	   1	27.08.2024	          1	PC	Threaded rod cutter STR 4-22 case	4537255973	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361754	8723	101	5066735518	   1	26.06.2024	          1	PC	Threaded rod cutter STR 4-22 case	4536949355	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2361754	8714	101	5066708294	   1	24.06.2024	          1	PC	Threaded rod cutter STR 4-22 case	4536934789	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2362252		101	5066326454	   1	16.05.2024	         25	PC	Kwik-X capsule KHC 1/2" LARGE	4536712137	GR st.in tr:ac.assg.	         0,00	     25		X	B		WE
		5241	8690	2362253		101	5067349168	   1	03.09.2024	          5	PC	Kwik-X capsule KHC 5/8" LARGE	4537300175	GR st.in tr:ac.assg.	            0	      5		X	B		WE
		5251	3090	2363097	0159	301	4918824048	  11	28.08.2024	-1	PC	Cordl. drill driver SBT 6-22 box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2363097	0183	301	4918824048	  12	28.08.2024	          1	PC	Cordl. drill driver SBT 6-22 box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2363097	0190	101	5066997883	   1	24.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537087178	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0153	101	5066997882	   1	24.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537080079	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0181	301	4917155732	   7	15.07.2024	-1	PC	Cordl. drill driver SBT 6-22 box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2363097	0193	301	4917155732	   8	15.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2363097	0196	301	4917091724	   3	12.07.2024	-1	PC	Cordl. drill driver SBT 6-22 box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2363097	0175	301	4917091724	   4	12.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2363097	0112	101	5066872734	   1	10.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537026507	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0179	101	5066833695	   1	05.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537002648	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0168	101	5066560031	   1	10.06.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536846624	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0234	101	5066490082	   1	03.06.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536813681	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0170	101	5066460771	   1	30.05.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0181	101	5066203147	   1	02.05.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536655076	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0164	101	5066018025	   1	15.04.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536552000	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0103	101	5065597833	   1	05.03.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536309379	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0197	101	5065596373	   1	05.03.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536317860	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0134	101	5065465676	   1	21.02.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536061491	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0183	301	4910784895	  15	16.02.2024	-1	PC	Cordl. drill driver SBT 6-22 box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2363097	0159	301	4910784895	  16	16.02.2024	          1	PC	Cordl. drill driver SBT 6-22 box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2363097	0161	101	5065306224	   1	06.02.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536149138	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0218	101	5064987904	   1	04.01.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4535907805	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0218	101	5064987901	   1	04.01.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4535907794	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363097	0141	101	5064978999	   1	04.01.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4535959303	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2363097		101	5067253132	   2	23.08.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537242484	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097	0548	101	5067242526	   1	22.08.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537241394	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2363097		101	5067155601	   2	12.08.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537184411	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097		101	5067024075	   3	26.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537116426	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097	0550	101	5066858381	   1	09.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536988576	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2363097		101	5066636484	   1	17.06.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536893465	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097	0570	101	5066546349	   1	07.06.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536846161	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2363097		101	5066504165	   1	04.06.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536822725	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097	0514	101	5066212319	   1	03.05.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536654957	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2363097		101	5066135655	   1	25.04.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536567879	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097		101	5066028351	   3	16.04.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536551593	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097		101	5065989050	   2	11.04.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536519012	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097		101	5065613839	   1	06.03.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536327386	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097		101	5065552186	   2	29.02.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536262966	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2363097		101	5065050824	   2	11.01.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4535950202	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	2363097	8733	101	5067417651	   1	10.09.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537333433	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363097	8713	101	5067281731	   1	27.08.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537255973	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363097	8701	101	5067151866	   1	12.08.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537184119	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363097	8723	101	5067035890	   1	29.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363097	8744	101	5066922137	   1	16.07.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4537049680	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363097	8705	101	5066378623	   1	22.05.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536746680	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363097	8712	101	5066214036	   1	03.05.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536662210	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363097	8736	101	5066149965	   1	26.04.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536627706	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363097	8714	101	5065430779	   1	19.02.2024	          1	PC	Cordl. drill driver SBT 6-22 box	4536212077	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363671	0112	101	5067133725	   1	08.08.2024	          1	PC	Cordl. RA impact driver SID 4R-22 case	4537178187	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363671	0123	101	5066910748	   1	15.07.2024	          1	PC	Cordl. RA impact driver SID 4R-22 case	4537049503	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363671	0218	101	5066896555	   1	12.07.2024	          1	PC	Cordl. RA impact driver SID 4R-22 case	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363676	0168	101	5066027544	   1	16.04.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4536552514	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363676	0141	101	5065364017	   1	12.02.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4536182010	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2363676		101	5066028351	   4	16.04.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4536551593	GR st.in tr:ac.assg.	            0	      1		X	B		WE
