27.03.2025			                                                                                                                                  Inbound deliveries per HAG invoices (extended 2)																													  1


		Doc. No.		Shipment	Purch.Doc.	 Item	Material	Material Description	Plnt	SLoc	    PO Quantity	OUn	OUn	  Item	Delivery	Reference	Supplier	POrg	PGr	Vendor	ShPt	Deliv.Date	Doc. Date	Ext. Order Pos	Ext. Order Number	Suppl.Vndr	TrackingNo	Reservation	Reservation item	Reservation order date	Diff.days
		4051573767		10950857	4538401760	00005	2052753	Chuck TE-C/TE 30 (02)	8650	0001	             5	PC	PC	000050	681997072	58333275	HLI0550	8650	CL1	9999	8650	04.04.2025	25.03.2025	0010	56565030	HLI0550	D930788001	0013930788	            0001	19.03.2025	       0
		4051546164		10740681	4537962181	00002	2234720	Adhesive capsule HVU2 3/8" x 3 1/2"	3000	0001	           640	PC	PC	000020	681647976	58264826	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0020	56459044	HLI0550	D699338008	0013699338	            0008	27.11.2024	      21
		4051551578		10788905	4538036550	00002	282301	Flat chisel TE-CX FM 25	3000	0001	            90	PC	PC	000020	681706863	58281957	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0140	56465160	HLI0550	D717509020	0013717509	            0020	03.12.2024	       0
		4051552886		10798852	4538061534	00004	2273681	Angle MT-FA-G M10 3/8 OC fixation	8650	0001	           770	PC	PC	000040	681727094	43053418	1000415	8650	CL1	9999	8650	07.04.2025	27.01.2025	0010	56503016	1000415	D798363016	0013798363	            0016	20.01.2025	       0
		4051555959		10822443	4538114701	00002	2345766	Threaded stud S-BT-GF M8/7 AN 6 HL	3000	0001	         1.900	PC	PC	000020	681769900	58293966	HLI0550	3000	MX1	9999	3000	09.05.2025	05.02.2025	0030	56512784	HLI0550	D816685005	0013816685	            0005	29.01.2025	       0
		4051555959		10822443	4538114701	00003	2039186	Bit set S-BSC+ UNI 25/1" T (10)	3000	0001	            18	PC	PC	000030	681769900	58293966	HLI0550	3000	MX1	9999	3000	09.05.2025	05.02.2025	0040	56512784	HLI0550	D816685006	0013816685	            0006	29.01.2025	       0
		4051557544		10832397	4538137959	00002	2206742	Hammer drill bit TE-CX 3/4"-12"	8650	0001	            90	PC	PC	000020	681788296	58297548	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0020	56460266	HLI0550	D699143002	0013699143	            0002	27.11.2024	      63
		4051557544		10832397	4538137960	00002	2206742	Hammer drill bit TE-CX 3/4"-12"	8650	0001	            41	PC	PC	000020	681788297	58297549	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0020	56460266	HLI0550	D699143002	0013699143	            0002	27.11.2024	      63
		4051557428		10832394	4538138778	00004	2127985	Flush anchor HKV 1/4"x25	8750	0001	         2.000	PC	PC	000040	681789127	43107550	1000415	8750	L02	9999	8750	09.04.2025	10.02.2025	0020	56494555	1000415	D778565003	0013778565	            0003	11.01.2025	-96
		4051557428		10832394	4538138778	00005	2127987	Flush anchor HKV 3/8"x30	8750	0001	           100	PC	PC	000050	681789127	43107550	1000415	8750	L02	9999	8750	09.04.2025	10.02.2025	0010	56499853	1000415	D791274001	0013791274	            0001	16.01.2025	       0
		4051557446		10832406	4538138858	00004	2365081	Cordl. imp. wrench SIW 6AT-22 1/2'' case	8650	0001	             1	PC	PC	000040	681789249	43104961	1000415	8650	CL1	9999	8650	31.03.2025	10.02.2025	0010	56516897	1000415	D830372007	0013830372	            0007	04.02.2025	       0
		4051557446		10832406	4538138854	00002	2337010	Shear connector X-HVB 110	8650	0001	           200	PC	PC	000020	681789247	43107531	1000415	8650	CL1	9999	8650	31.03.2025	10.02.2025	0050	56516897	1000415	D830372005	0013830372	            0005	04.02.2025	       0
		4051557543		10832398	4538143102	00002	2173259	Injectable mortar HIT-1	8750	0001	           216	PC	PC	000020	681792742	58297679	HLI0550	8750	L01	9999	8750	10.04.2025	11.02.2025	0010	56516711	HLI0550	D829856001	0013829856	            0001	03.02.2025	       0
		4051557543		10832398	4538143097	00005	2173259	Injectable mortar HIT-1	8750	0001	           228	PC	PC	000050	681792736	58297680	HLI0550	8750	L01	9999	8750	10.04.2025	11.02.2025	0010	56516711	HLI0550	D829856001	0013829856	            0001	03.02.2025	       0
		4051557431		10832399	4538143117	00002	2122302	Hammer drill bit TE-YX 22/52	8750	0001	            15	PC	PC	000020	681792756	58297430	HLI0550	8750	L09	9999	8750	10.04.2025	11.02.2025	0050	56477177	HLI0550	D738364006	0013738364	            0006	13.12.2024	       0
		4051562633		10867228	4538222553	00005	2272068	Angle connector MT-C-GS A OC adjustable	8650	0001	           240	PC	PC	000050	681855412	43169908	1000415	8650	CL1	9999	8650	14.04.2025	24.02.2025	0020	56521576	1000415	D837472002	0013837472	            0002	07.02.2025	       0
		4051562633		10867228	4538222553	00006	2149989	Concrete nail X-C 36 B3 MX	8650	0001	        12.000	PC	PC	000060	681855412	43169908	1000415	8650	CL1	9999	8650	14.04.2025	24.02.2025	0050	56532076	1000415	D861292005	0013861292	            0005	18.02.2025	       0
		4051562634		10867226	4538223329	00004	2262683	Hilti Grease 50ml	8650	0001	            20	PC	PC	000040	681856010	58309150	HLI0550	8650	CL1	9999	8650	14.04.2025	24.02.2025	0090	56489083	HLI0550	D766746002	0013766746	            0002	06.01.2025	       0
		4051562630		10867229	4538223787	00007	2288405	U-bolt MP-UB 33 1" M8 OC	8650	0001	           100	PC	PC	000070	681856525	56400037138	HAT0564	8650	CL1	9999	8650	14.04.2025	24.02.2025	0070	56521525	HAT0564	D837312019	0013837312	            0019	06.02.2025	       0
		4051562998		10869794	4538224324	00005	2047206	Wedge seal CFS-T WD 120 GS	3000	0001	            14	PC	PC	000050	681856888	58310047	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0010	56534158	HLI0550	D863375004	0013863375	            0004	18.02.2025	       0
		4051566529		10894689	4538281105	00006	2151634	Hammer drill bit TE-CX 14/17	8750	0001	            20	PC	PC	000060	681901323	58317593	HLI0550	8750	L09	9999	8750	01.04.2025	05.03.2025	0010	56537256	HLI0550	D869492001	0013869492	            0001	21.02.2025	       0
		4051566753		10893415	4538284460	00002	423473	Screw anchor KH-EZ 1/4"x1 7/8"	3000	0001	           600	PC	PC	000020	681904184	600010000039892	1051	3000	MX1	9999	3000	28.03.2025	05.03.2025	0050	56547131	1051	D897062009	0013897062	            0009	03.03.2025	-5
		4051567285		10889858	4538292671	00002	2197938	Anchor rod HAS-V-36 HDG 3/4"x10"	8650	0001	           130	PC	PC	000020	681910733	600010000037927	1051	8650	CL1	9999	8650	29.04.2025	07.03.2025	0020	56539835	1051	D875740002	0013875740	            0002	24.02.2025	      14
		4051567708		10911431	4538305303	00003	2358375	Set NPU 1/2 - 2	8750	0001	             1	PC	PC	000030	681921108	43233693	1000415	8750	L15	9999	8750	07.05.2025	10.03.2025	0040	56542256	1000415	D879248008	0013879248	            0008	25.02.2025	       0
		4051567706		10910748	4538305442	00005	2272066	Angle connector MT-C-GL OC	8650	0001	            20	PC	PC	000050	681921288	43231859	1000415	8650	CL1	9999	8650	06.05.2025	10.03.2025	0060	56545745	1000415	D885962020	0013885962	            0020	28.02.2025	       0
		4051567783		10911428	4538307169	00002	2224230	Hammer drill bit  TE-C 10/16	8650	0001	           200	PC	PC	000020	681922790	58320059	HLI0550	8650	CL1	9999	8650	06.05.2025	10.03.2025	0060	56502829	HLI0550	D796412007	0013796412	            0007	20.01.2025	       0
		4051567698		10911350	4538307212	00004	2288406	U-bolt MP-UB 42 1-1/4" M8 OC	8650	0001	           240	PC	PC	000040	681922813	56400039629	HAT0564	8650	CL1	9999	8650	06.05.2025	10.03.2025	0080	56535250	HAT0564	D866601008	0013866601	            0008	19.02.2025	       0
		4051567698		10911350	4538307214	00005	2288406	U-bolt MP-UB 42 1-1/4" M8 OC	8650	0001	           280	PC	PC	000050	681922814	56400039648	HAT0564	8650	CL1	9999	8650	06.05.2025	10.03.2025	0080	56535250	HAT0564	D866601008	0013866601	            0008	19.02.2025	       0
		4051570765		10932066	4538350162	00003	2025909	Hammer drill bit TE-CX 3/8"-6" MP8	3000	0001	            16	PC	PC	000030	681956818	58327023	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0060	56554454	HLI0550	D910428007	0013910428	            0007	10.03.2025	       0
		4051570765		10932066	4538350161	00007	273205	Round steel brush HIT-RB 9/16"	3000	0001	             3	PC	PC	000070	681956817	58326610	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0010	56554606	HLI0550	D909116001	0013909116	            0001	10.03.2025	       0
		4051571037		10932445	4538354248	00002	2377493	Core bit B 37/430 P-U	3000	0001	             8	PC	PC	000020	681959720	58326772	HLI0550	3000	MX1	9999	3000	13.05.2025	18.03.2025	0150	56521550	HLI0550	D837677016	0013837677	            0016	07.02.2025	      23
		4051571314		10935231	4538359361	00009	2184683	Hammer drill bit TE-YX 9/16"-13"	8650	0001	             1	PC	PC	000090	681963962	58328317	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0040	56554483	HLI0550	D910429006	0013910429	            0006	10.03.2025	       0
		4051571314		10935231	4538359361	00010	2071175	Twist drill bit HSS Co 14.0x160mm	8650	0001	             2	PC	PC	000100	681963962	58328317	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0050	56554483	HLI0550	D910429007	0013910429	            0007	10.03.2025	       0
		4051572961		10943855	4538389253	00004	2091366	Concrete nail X-C 52 MX BULK	8650	0001	         2.000	PC	PC	000040	681987088	43300369	1000415	8650	CL1	9999	8650	12.05.2025	24.03.2025	0010	56535324	1000415	D867085002	0013867085	            0002	20.02.2025	      14
		4051572961		10943855	4538389253	00006	2272057	Connector MT-C-T A OC adj transv	8650	0001	            20	PC	PC	000060	681987088	43300369	1000415	8650	CL1	9999	8650	12.05.2025	24.03.2025	0030	56552787	1000415	D906241008	0013906241	            0008	07.03.2025	       0
		4051572842		10943751	4538390641	00007	2203157	Drilling stand DD-ST 160 SFL	8650	0001	             1	PC	PC	000070	681988262	56400041768	HAT0564	8650	CL1	9999	8650	12.05.2025	24.03.2025	0010	56554648	HAT0564	D911607021	0013911607	            0021	11.03.2025	       0
		4051546164		10740681	4537962181	00003	2234721	Adhesive capsule HVU2 1/2" x 4 1/4"	3000	0001	           720	PC	PC	000030	681647976	58264826	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0010	56459968	HLI0550	D700970001	0013700970	            0001	28.11.2024	      21
		4051546150		10740521	4537963496	00005	2253057	Cordless rotary hammer TE 6-22 case	3000	0001	             1	PC	PC	000050	681649160	56400030591	HAT0564	3000	MX1	9999	3000	04.04.2025	08.01.2025	0010	56484961	HAT0564	D754714001	0013754714	            0001	27.12.2024	       0
		4051552886		10798852	4538061534	00005	2272068	Angle connector MT-C-GS A OC adjustable	8650	0001	           240	PC	PC	000050	681727094	43053418	1000415	8650	CL1	9999	8650	07.04.2025	27.01.2025	0010	56504533	1000415	D800851001	0013800851	            0001	22.01.2025	       0
		4051557544		10832397	4538137960	00003	2430330	Pointed chisel TE-Y SM 36	8650	0001	             1	PC	PC	000030	681788297	58297549	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0020	56463540	HLI0550	D714295007	0013714295	            0007	02.12.2024	      63
		4051557428		10832394	4538138784	00002	2223828	Anchor rod HAS-U 5.8 M16x150	8750	0001	           240	PC	PC	000020	681789131	43107550	1000415	8750	L01	9999	8750	09.04.2025	10.02.2025	0030	56505925	1000415	D803833009	0013803833	            0009	22.01.2025	       0
		4051557543		10832398	4538143104	00002	209625	FS joint filler CP 606 310ml white	8750	0001	            20	PC	PC	000020	681792744	58297680	HLI0550	8750	L03	9999	8750	10.04.2025	11.02.2025	0010	56515268	HLI0550	D820871002	0013820871	            0002	01.02.2025	       0
		4051557543		10832398	4538143100	00002	2334277	Injectable mortar HY 200-R V3 500/1/WH	8750	0001	           160	PC	PC	000020	681792740	58296436	HLI0550	8750	L01	9999	8750	10.04.2025	11.02.2025	0020	56505923	HLI0550	D803833002	0013803833	            0002	22.01.2025	       0
		4051557431		10832399	4538143117	00003	409189	Hammer drill bit TE-CX 10/22	8750	0001	            15	PC	PC	000030	681792756	58297430	HLI0550	8750	L09	9999	8750	10.04.2025	11.02.2025	0020	56478802	HLI0550	D741513006	0013741513	            0006	00.00.0000	       0
		4051562633		10867228	4538222562	00002	2100956	Gas nail X-C 27 G3 MX	8650	0001	        57.600	PC	PC	000020	681855416	43168685	1000415	8650	CL1	9999	8650	14.04.2025	24.02.2025	0060	56532076	1000415	D861292010	0013861292	            0010	18.02.2025	       0
		4051562634		10867226	4538223335	00002	2199635	Core bit BI 28/320 SP-L abras	8650	0001	            16	PC	PC	000020	681856016	58309007	HLI0550	8650	CL1	9999	8650	14.04.2025	24.02.2025	0040	56497303	HLI0550	D785573009	0013785573	            0009	14.01.2025	      28
		4051562634		10867226	4538223329	00005	2430330	Pointed chisel TE-Y SM 36	8650	0001	             1	PC	PC	000050	681856010	58309150	HLI0550	8650	CL1	9999	8650	14.04.2025	24.02.2025	0100	56500019	HLI0550	D792129016	0013792129	            0016	17.01.2025	      28
		4051562630		10867229	4538223787	00006	2288404	U-bolt MP-UB 26 3/4" M8 OC	8650	0001	           120	PC	PC	000060	681856525	56400037138	HAT0564	8650	CL1	9999	8650	14.04.2025	24.02.2025	0060	56521525	HAT0564	D837312018	0013837312	            0018	06.02.2025	       0
		4051562630		10867229	4538223787	00008	2288406	U-bolt MP-UB 42 1-1/4" M8 OC	8650	0001	            80	PC	PC	000080	681856525	56400037138	HAT0564	8650	CL1	9999	8650	14.04.2025	24.02.2025	0080	56521525	HAT0564	D837312020	0013837312	            0020	06.02.2025	       0
		4051562998		10869794	4538224322	00002	2213351	Dust removal system TE DRS-C case	3000	0001	             1	PC	PC	000020	681856887	58309296	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0010	56531813	HLI0550	D860683002	0013860683	            0002	17.02.2025	       0
		4051562998		10869794	4538224318	00006	2233911	Anchor plate CFS-T AP 120 GS	3000	0001	            70	PC	PC	000060	681856886	58309840	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0020	56534158	HLI0550	D863375005	0013863375	            0005	18.02.2025	       0
		4051565731		10888255	4538266999	00009	2150747	Grinding wheel AG-D SPX 230x6.4	3000	0001	            10	PC	PC	000090	681890276	58316236	HLI0550	3000	MX1	9999	3000	07.04.2025	03.03.2025	0100	56541537	HLI0550	D878417009	0013878417	            0009	25.02.2025	       0
		4051566529		10894689	4538281105	00007	2179712	Recip. saw blade SP 15 14 (50) metal	8750	0001	           100	PC	PC	000070	681901323	58317593	HLI0550	8750	L09	9999	8750	01.04.2025	05.03.2025	0010	56544364	HLI0550	D883797001	0013883797	            0001	27.02.2025	       0
		4051567708		10911431	4538305306	00004	2283215	Crimping dies NCR 6T D CU 300	8750	0001	             1	PC	PC	000040	681921112	43233693	1000415	8750	L09	9999	8750	07.05.2025	10.03.2025	0020	56542256	1000415	D879248004	0013879248	            0004	25.02.2025	       0
		4051567708		10911431	4538305306	00005	2283209	Crimping dies NCR 6T D CU 70	8750	0001	             1	PC	PC	000050	681921112	43233693	1000415	8750	L09	9999	8750	07.05.2025	10.03.2025	0010	56549301	1000415	D898692001	0013898692	            0001	05.03.2025	       0
		4051567710		10911433	4538305337	00002	2237428	Anchor HSL4 M24 d32x235 60/30/-	8750	0001	            16	PC	PC	000020	681921150	43231863	1000415	8750	L02	9999	8750	07.05.2025	10.03.2025	0010	56528782	1000415	D851940001	0013851940	            0001	13.02.2025	       0
		4051567710		10911433	4538305326	00002	384233	Grating disc X-MGR M60	8750	0001	           100	PC	PC	000020	681921136	43229911	1000415	8750	L10	9999	8750	07.05.2025	10.03.2025	0010	56530204	1000415	D854514007	0013854514	            0007	15.02.2025	       0
		4051567706		10910748	4538305442	00006	2091368	Concrete nail X-C 62 MX BULK	8650	0001	         1.000	PC	PC	000060	681921288	43231859	1000415	8650	CL1	9999	8650	06.05.2025	10.03.2025	0010	56547383	1000415	D897490001	0013897490	            0001	04.03.2025	       0
		4051567698		10911350	4538307212	00003	2288405	U-bolt MP-UB 33 1" M8 OC	8650	0001	           240	PC	PC	000030	681922813	56400039629	HAT0564	8650	CL1	9999	8650	06.05.2025	10.03.2025	0070	56535250	HAT0564	D866601007	0013866601	            0007	19.02.2025	       0
		4051567698		10911350	4538307214	00006	2288407	U-bolt MP-UB 48 1-1/2" M8 OC	8650	0001	           440	PC	PC	000060	681922814	56400039648	HAT0564	8650	CL1	9999	8650	06.05.2025	10.03.2025	0100	56535250	HAT0564	D866601009	0013866601	            0009	19.02.2025	       0
		4051570765		10932066	4538350161	00008	2341107	Hammer drill bit TE-CX Set (6) M4 GC	3000	0001	            10	PC	PC	000080	681956817	58326610	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0010	56555922	HLI0550	D913418001	0013913418	            0001	11.03.2025	       0
		4051570765		10932066	4538350161	00009	2206730	Hammer drill bit TE-CX 22/48	3000	0001	             2	PC	PC	000090	681956817	58326610	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0010	56555934	HLI0550	D913955002	0013913955	            0002	11.03.2025	       0
		4051571037		10932445	4538354252	00002	2185612	Core bit B 62/450 SP-L abras	3000	0001	             1	PC	PC	000020	681959722	58326793	HLI0550	3000	MX1	9999	3000	13.05.2025	18.03.2025	0010	56523340	HLI0550	D839623002	0013839623	            0002	08.02.2025	      10
		4051571314		10935231	4538359361	00011	2161914	Carbon brush AG 100_115 -S/D	8650	0001	             2	PC	PC	000110	681963962	58328317	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0060	56554483	HLI0550	D910429009	0013910429	            0009	10.03.2025	       0
		4051572411		10936981	4538375723	00002	2411242	Screw anchor KH-EZ 1/2"X3 1/2"	8650	0001	           425	PC	PC	000020	681976080	600010000057650	1051	8650	CL1	9999	8650	13.05.2025	21.03.2025	0020	56554622	1051	D910437002	0013910437	            0002	11.03.2025	      14
		4051572961		10943855	4538389253	00005	2272069	Angle connector MT-C-GL A OC adjustable	8650	0001	           100	PC	PC	000050	681987088	43300369	1000415	8650	CL1	9999	8650	12.05.2025	24.03.2025	0020	56552787	1000415	D906241014	0013906241	            0014	07.03.2025	       0
		4051572961		10943855	4538389253	00007	2332786	Connector MT-C-GSP L A OC	8650	0001	            10	PC	PC	000070	681987088	43300369	1000415	8650	CL1	9999	8650	12.05.2025	24.03.2025	0010	56552921	1000415	D906417001	0013906417	            0001	10.03.2025	       0
		4051572842		10943751	4538390641	00006	2288405	U-bolt MP-UB 33 1" M8 OC	8650	0001	           220	PC	PC	000060	681988262	56400041768	HAT0564	8650	CL1	9999	8650	12.05.2025	24.03.2025	0060	56552859	HAT0564	D906241004	0013906241	            0004	07.03.2025	       0
		4051573203		10947094	4538391177	00009	2341054	Hammer drill bit TE-C 1/4"-4"	3000	0001	             5	PC	PC	000090	681988725	58331930	HLI0550	3000	MX1	9999	3000	10.04.2025	24.03.2025	0090	56566679	HLI0550	D933868010	0013933868	            0010	20.03.2025	       0
		4051573203		10947094	4538391178	00002	2341101	Hammer drill bit TE-CX 5/8"-18"	3000	0001	             8	PC	PC	000020	681988726	58331922	HLI0550	3000	MX1	9999	3000	10.04.2025	24.03.2025	0010	56565586	HLI0550	D932767002	0013932767	            0002	20.03.2025	       0
		4051573767		10950857	4538401760	00006	409188	Hammer drill bit TE-CX 10/17	8650	0001	            20	PC	PC	000060	681997072	58333275	HLI0550	8650	CL1	9999	8650	04.04.2025	25.03.2025	0010	56566567	HLI0550	D933659001	0013933659	            0001	20.03.2025	       0
		4051546168		10740682	4537962194	00002	2305537	Core bit BT-F 1 1/8"/12" SPX-L	3000	0001	             8	PC	PC	000020	681647989	58271161	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0030	56441914	HLI0550	D665671005	0013665671	            0005	13.11.2024	      49
		4051551578		10788905	4538036548	00003	2341074	Hammer drill bit TE-C 7/8"-10"	3000	0001	             1	PC	PC	000030	681706862	58282436	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0240	56465160	HLI0550	D717509042	0013717509	            0042	03.12.2024	       0
		4051551578		10788905	4538036550	00003	2267013	Recip. saw blade SP 30 1014 (5) univ	3000	0001	           100	PC	PC	000030	681706863	58281957	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0270	56465160	HLI0550	D717509049	0013717509	            0049	03.12.2024	       0
		4051557544		10832397	4538137960	00004	2341071	Hammer drill bit TE-C 5/8"-12"	8650	0001	            50	PC	PC	000040	681788297	58297549	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0050	56477179	HLI0550	D738365004	0013738365	            0004	13.12.2024	      14
		4051557446		10832406	4538138854	00003	2296214	Bag EXO-O1 / EXO-S	8650	0001	             1	PC	PC	000030	681789247	43107531	1000415	8650	CL1	9999	8650	31.03.2025	10.02.2025	0070	56516897	1000415	D830372002	0013830372	            0002	04.02.2025	       0
		4051557446		10832406	4538138854	00004	2100957	Gas nail X-C 32 G3 MX	8650	0001	         9.600	PC	PC	000040	681789247	43107531	1000415	8650	CL1	9999	8650	31.03.2025	10.02.2025	0020	56518459	1000415	D833085003	0013833085	            0003	05.02.2025	       0
		4051557543		10832398	4538143101	00002	2031400	Injectable mortar HIT-MM PLUS 500/2	8750	0001	           160	PC	PC	000020	681792741	58296489	HLI0550	8750	L01	9999	8750	10.04.2025	11.02.2025	0030	56505923	HLI0550	D803833003	0013803833	            0003	22.01.2025	       0
		4051557543		10832398	4538143102	00003	2173259	Injectable mortar HIT-1	8750	0001	            36	PC	PC	000030	681792742	58297679	HLI0550	8750	L01	9999	8750	10.04.2025	11.02.2025	0010	56516711	HLI0550	D829856001	0013829856	            0001	03.02.2025	       0
		4051557431		10832399	4538143112	00002	2039034	Driver bit S-B PH2 25/1" S (250)	8750	0001	         1.750	PC	PC	000020	681792752	58297430	HLI0550	8750	L10	9999	8750	10.04.2025	11.02.2025	0050	56478950	HLI0550	D742272012	0013742272	            0012	17.12.2024	       0
		4051557431		10832399	4538143117	00004	2151628	Hammer drill bit TE-CX 12/27	8750	0001	             9	PC	PC	000040	681792756	58297430	HLI0550	8750	L09	9999	8750	10.04.2025	11.02.2025	0040	56480151	HLI0550	D744162004	0013744162	            0004	17.12.2024	       0
		4051561173		10855148	4538195919	00002	2076516	Core bit C+ 1-1/4"/12" SPX-T	3000	0001	             8	PC	PC	000020	681834115	58305925	HLI0550	3000	MX1	9999	3000	12.05.2025	19.02.2025	0010	56481622	HLI0550	D746902001	0013746902	            0001	18.12.2024	      46
		4051562633		10867228	4538222566	00002	2365081	Cordl. imp. wrench SIW 6AT-22 1/2'' case	8650	0001	             6	PC	PC	000020	681855418	43167358	1000415	8650	CL1	9999	8650	14.04.2025	24.02.2025	0010	56534434	1000415	D865510001	0013865510	            0001	19.02.2025	       0
		4051562634		10867226	4538223329	00006	2165913	Hammer drill bit TE-YX 1 1/8"-21"	8650	0001	            11	PC	PC	000060	681856010	58309150	HLI0550	8650	CL1	9999	8650	14.04.2025	24.02.2025	0030	56502829	HLI0550	D796412003	0013796412	            0003	20.01.2025	       0
		4051562630		10867229	4538223789	00002	2288410	U-bolt MP-UB 89 3" M10 OC	8650	0001	           190	PC	PC	000020	681856526	56400037147	HAT0564	8650	CL1	9999	8650	14.04.2025	24.02.2025	0100	56521525	HAT0564	D837312022	0013837312	            0022	06.02.2025	       0
		4051562998		10869794	4538224318	00007	2233910	Anchor plate CFS-T FAP 120 GS	3000	0001	            15	PC	PC	000070	681856886	58309840	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0030	56534158	HLI0550	D863375006	0013863375	            0006	18.02.2025	       0
		4051562998		10869794	4538224324	00006	2316592	Lubricant CFS-T LUB 500g	3000	0001	             2	PC	PC	000060	681856888	58310047	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0040	56534158	HLI0550	D863375007	0013863375	            0007	18.02.2025	       0
		4051565878		10888553	4538278319	00002	2341066	Hammer drill bit TE-C 1/2"-12"	3000	0001	            20	PC	PC	000020	681899059	58317014	HLI0550	3000	MX1	9999	3000	12.05.2025	05.03.2025	0020	56501209	HLI0550	D793487003	0013793487	            0003	17.01.2025	      13
		4051567710		10911433	4538305340	00002	2115245	Backpack black	8750	0001	             1	PC	PC	000020	681921154	43231863	1000415	8750	L09	9999	8750	07.05.2025	10.03.2025	0020	56537035	1000415	D868811004	0013868811	            0004	20.02.2025	       0
		4051567710		10911433	4538305344	00002	2323711	Tool bag M	8750	0001	             3	PC	PC	000020	681921158	43229911	1000415	8750	L09	9999	8750	07.05.2025	10.03.2025	0030	56542256	1000415	D879248005	0013879248	            0005	25.02.2025	       0
		4051567706		10910748	4538305442	00007	2091360	Concrete nail X-C 37 MX BULK	8650	0001	         1.000	PC	PC	000070	681921288	43231859	1000415	8650	CL1	9999	8650	06.05.2025	10.03.2025	0020	56547383	1000415	D897490002	0013897490	            0002	04.03.2025	       0
		4051567706		10910748	4538305442	00008	2237422	Anchor HSL4-B M12 d18x121 5/-/-	8650	0001	            40	PC	PC	000080	681921288	43231859	1000415	8650	CL1	9999	8650	06.05.2025	10.03.2025	0010	56548686	1000415	D896856001	0013896856	            0001	03.03.2025	       0
		4051567781		10911436	4538307096	00002	2452918	Pointed chisel TE-S SM 50	8750	0001	             1	PC	PC	000020	681922732	58320215	HLI0550	8750	L09	9999	8750	07.05.2025	10.03.2025	0010	56518008	HLI0550	D831722001	0013831722	            0001	04.02.2025	      28
		4051567781		10911436	4538307098	00002	2452918	Pointed chisel TE-S SM 50	8750	0001	            49	PC	PC	000020	681922734	58320706	HLI0550	8750	L09	9999	8750	07.05.2025	10.03.2025	0010	56518008	HLI0550	D831722001	0013831722	            0001	04.02.2025	      28
		4051567783		10911428	4538307176	00002	2224253	Hammer drill bit  TE-C 12/16	8650	0001	            60	PC	PC	000020	681922792	58320806	HLI0550	8650	CL1	9999	8650	06.05.2025	10.03.2025	0090	56502829	HLI0550	D796412006	0013796412	            0006	20.01.2025	       0
		4051567698		10911350	4538307212	00005	2288412	U-bolt MP-UB 108 M12 OC	8650	0001	           150	PC	PC	000050	681922813	56400039629	HAT0564	8650	CL1	9999	8650	06.05.2025	10.03.2025	0010	56545936	HAT0564	D885962001	0013885962	            0001	28.02.2025	       0
		4051570765		10932066	4538350160	00002	2261234	Bimetal hole saw 68mm-2 11/16" (8) Multi	3000	0001	             8	PC	PC	000020	681956816	58326604	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0020	56555934	HLI0550	D913955003	0013913955	            0003	11.03.2025	       0
		4051571037		10932445	4538354248	00003	2159817	Suction hose DD-WMS 100 assy	3000	0001	             1	PC	PC	000030	681959720	58326772	HLI0550	3000	MX1	9999	3000	13.05.2025	18.03.2025	0060	56535327	HLI0550	D867082027	0013867082	            0027	20.02.2025	       0
		4051571314		10935231	4538359361	00012	2071134	Twist drill bit HSS Co 4,0x75mm MP10	8650	0001	            60	PC	PC	000120	681963962	58328317	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0010	56555968	HLI0550	D914221001	0013914221	            0001	11.03.2025	       0
		4051572411		10936981	4538375726	00002	2411246	Screw anchor KH-EZ 1/2"X6"	8650	0001	           375	PC	PC	000020	681976083	600010000057614	1051	8650	CL1	9999	8650	13.05.2025	21.03.2025	0010	56549911	1051	D901767001	0013901767	            0001	05.03.2025	      14
		4051573767		10950857	4538401760	00007	2070401	Impact socket SI-S 1/2"-36 L	8650	0001	             2	PC	PC	000070	681997072	58333275	HLI0550	8650	CL1	9999	8650	04.04.2025	25.03.2025	0020	56566567	HLI0550	D933659003	0013933659	            0003	20.03.2025	       0
